month	depth	latitude	longitude	chl	phyc	time
1	0.49402538	24.25	122.0	0.5456394	1.9595493	2023-01-01
1	0.49402538	24.25	122.25	0.48991257	1.7314417	2023-01-01
1	0.49402538	24.25	122.5	0.42579082	1.5454512	2023-01-01
1	0.49402538	24.25	122.75	0.31095475	1.2661501	2023-01-01
1	0.49402538	24.25	123.0	0.30062976	1.2874472	2023-01-01
1	0.49402538	24.5	119.25	1.8726166	6.1729374	2023-01-01
1	0.49402538	24.5	119.5	1.9468956	6.4266443	2023-01-01
1	0.49402538	24.5	119.75	2.092785	6.871155	2023-01-01
1	0.49402538	24.5	120.0	2.1071277	6.937011	2023-01-01
1	0.49402538	24.5	120.25	2.087995	6.8796372	2023-01-01
1	0.49402538	24.5	120.5	2.0436366	7.200336	2023-01-01
1	0.49402538	24.5	122.0	0.53238845	1.9066265	2023-01-01
1	0.49402538	24.5	122.25	0.5114779	1.7904997	2023-01-01
1	0.49402538	24.5	122.5	0.44596213	1.5926437	2023-01-01
1	0.49402538	24.5	122.75	0.32941127	1.3040934	2023-01-01
1	0.49402538	24.5	123.0	0.31887186	1.3226016	2023-01-01
1	0.49402538	24.75	119.25	1.8847532	7.155076	2023-01-01
1	0.49402538	24.75	119.5	1.908114	6.5984693	2023-01-01
1	0.49402538	24.75	119.75	2.0380247	6.867984	2023-01-01
1	0.49402538	24.75	120.0	2.0620441	6.8640547	2023-01-01
1	0.49402538	24.75	120.25	2.038453	6.552739	2023-01-01
1	0.49402538	24.75	120.5	2.055897	6.623868	2023-01-01
1	0.49402538	24.75	120.75	1.8630011	6.6463046	2023-01-01
1	0.49402538	24.75	122.0	0.54865247	2.0084863	2023-01-01
1	0.49402538	24.75	122.25	0.53427535	1.8615463	2023-01-01
1	0.49402538	24.75	122.5	0.4787125	1.6754599	2023-01-01
1	0.49402538	24.75	122.75	0.37543166	1.4109254	2023-01-01
1	0.49402538	24.75	123.0	0.3429337	1.3453621	2023-01-01
1	0.49402538	25.0	119.25	1.8164604	8.381367	2023-01-01
1	0.49402538	25.0	119.5	1.8257267	7.321134	2023-01-01
1	0.49402538	25.0	119.75	1.9381654	6.8929143	2023-01-01
1	0.49402538	25.0	120.0	2.0658438	7.009351	2023-01-01
1	0.49402538	25.0	120.25	2.1454089	6.7998805	2023-01-01
1	0.49402538	25.0	120.5	2.1140618	6.5533915	2023-01-01
1	0.49402538	25.0	120.75	1.9517937	6.289811	2023-01-01
1	0.49402538	25.0	122.0	0.6448269	2.418449	2023-01-01
1	0.49402538	25.0	122.25	0.5694624	1.9817437	2023-01-01
1	0.49402538	25.0	122.5	0.5016902	1.7210317	2023-01-01
1	0.49402538	25.0	122.75	0.42322683	1.5128515	2023-01-01
1	0.49402538	25.0	123.0	0.37450007	1.3847228	2023-01-01
1	0.49402538	25.25	119.25	1.907512	9.976054	2023-01-01
1	0.49402538	25.25	119.5	1.862743	8.825109	2023-01-01
1	0.49402538	25.25	119.75	2.0049877	7.7804165	2023-01-01
1	0.49402538	25.25	120.0	2.0493302	7.1052103	2023-01-01
1	0.49402538	25.25	120.25	2.0834336	6.731533	2023-01-01
1	0.49402538	25.25	120.5	2.0533087	6.4189405	2023-01-01
1	0.49402538	25.25	120.75	1.9936078	6.3575163	2023-01-01
1	0.49402538	25.25	121.0	1.8075349	6.0745153	2023-01-01
1	0.49402538	25.25	121.25	1.5511472	5.715331	2023-01-01
1	0.49402538	25.25	121.5	1.109633	4.911928	2023-01-01
1	0.49402538	25.25	121.75	1.0387006	4.0804067	2023-01-01
1	0.49402538	25.25	122.0	0.786847	2.9950926	2023-01-01
1	0.49402538	25.25	122.25	0.61064196	2.1439447	2023-01-01
1	0.49402538	25.25	122.5	0.5139843	1.744797	2023-01-01
1	0.49402538	25.25	122.75	0.45219824	1.5606389	2023-01-01
1	0.49402538	25.25	123.0	0.41115674	1.4456573	2023-01-01
1	0.49402538	25.5	119.75	2.1160603	8.932512	2023-01-01
1	0.49402538	25.5	120.0	2.029967	7.245763	2023-01-01
1	0.49402538	25.5	120.25	1.980994	6.544548	2023-01-01
1	0.49402538	25.5	120.5	1.8185967	5.8831615	2023-01-01
1	0.49402538	25.5	120.75	1.8145976	5.9838967	2023-01-01
1	0.49402538	25.5	121.0	1.619679	5.5295086	2023-01-01
1	0.49402538	25.5	121.25	1.4051086	4.944171	2023-01-01
1	0.49402538	25.5	121.5	1.1259959	4.096242	2023-01-01
1	0.49402538	25.5	121.75	0.94166255	3.4960477	2023-01-01
1	0.49402538	25.5	122.0	0.7803907	2.9523797	2023-01-01
1	0.49402538	25.5	122.25	0.6210613	2.1813586	2023-01-01
1	0.49402538	25.5	122.5	0.52919984	1.7852412	2023-01-01
1	0.49402538	25.5	122.75	0.47541767	1.6027155	2023-01-01
1	0.49402538	25.5	123.0	0.45138472	1.5251806	2023-01-01
1	1.5413754	21.75	119.25	0.5711506	2.2427635	2023-01-01
1	1.5413754	21.75	119.5	0.5526116	2.233336	2023-01-01
1	1.5413754	21.75	119.75	0.55684966	2.2553856	2023-01-01
1	1.5413754	21.75	120.0	0.5688559	2.237485	2023-01-01
1	1.5413754	21.75	120.25	0.57053196	2.2385097	2023-01-01
1	1.5413754	21.75	120.5	0.57005346	2.2565176	2023-01-01
1	1.5413754	21.75	120.75	0.50441724	2.0436325	2023-01-01
1	1.5413754	21.75	121.0	0.39412767	1.6739578	2023-01-01
1	1.5413754	21.75	121.25	0.27436107	1.4061605	2023-01-01
1	1.5413754	21.75	121.5	0.23139621	1.2744492	2023-01-01
1	1.5413754	21.75	121.75	0.23784149	1.2550914	2023-01-01
1	1.5413754	21.75	122.0	0.24067543	1.237688	2023-01-01
1	1.5413754	21.75	122.25	0.23724604	1.2367264	2023-01-01
1	1.5413754	21.75	122.5	0.22335178	1.2151163	2023-01-01
1	1.5413754	21.75	122.75	0.22488192	1.2329824	2023-01-01
1	1.5413754	21.75	123.0	0.216058	1.2292099	2023-01-01
1	1.5413754	22.0	119.25	0.60347235	2.3090734	2023-01-01
1	1.5413754	22.0	119.5	0.582192	2.2442071	2023-01-01
1	1.5413754	22.0	119.75	0.5983125	2.2869182	2023-01-01
1	1.5413754	22.0	120.0	0.61575276	2.3635886	2023-01-01
1	1.5413754	22.0	120.25	0.60290027	2.436788	2023-01-01
1	1.5413754	22.0	120.5	0.5789532	2.3728929	2023-01-01
1	1.5413754	22.0	121.0	0.4523684	1.8671583	2023-01-01
1	1.5413754	22.0	121.25	0.30884182	1.4754446	2023-01-01
1	1.5413754	22.0	121.5	0.2610413	1.3338808	2023-01-01
1	1.5413754	22.0	121.75	0.29118815	1.3915161	2023-01-01
1	1.5413754	22.0	122.0	0.29978395	1.3651001	2023-01-01
1	1.5413754	22.0	122.25	0.28066134	1.3171042	2023-01-01
1	1.5413754	22.0	122.5	0.2613045	1.2832205	2023-01-01
1	1.5413754	22.0	122.75	0.2427847	1.2689378	2023-01-01
1	1.5413754	22.0	123.0	0.23422891	1.2398051	2023-01-01
1	1.5413754	22.25	119.25	0.6698467	2.4766726	2023-01-01
1	1.5413754	22.25	119.5	0.62635255	2.3360806	2023-01-01
1	1.5413754	22.25	119.75	0.6116924	2.3342495	2023-01-01
1	1.5413754	22.25	120.0	0.63350797	2.4904134	2023-01-01
1	1.5413754	22.25	120.25	0.6306364	2.7108994	2023-01-01
1	1.5413754	22.25	120.5	0.5333754	2.533431	2023-01-01
1	1.5413754	22.25	121.0	0.4808974	1.9866886	2023-01-01
1	1.5413754	22.25	121.25	0.37525177	1.6366929	2023-01-01
1	1.5413754	22.25	121.5	0.31765848	1.4739997	2023-01-01
1	1.5413754	22.25	121.75	0.31177565	1.4627943	2023-01-01
1	1.5413754	22.25	122.0	0.3301438	1.4395382	2023-01-01
1	1.5413754	22.25	122.25	0.32515246	1.3894871	2023-01-01
1	1.5413754	22.25	122.5	0.3010499	1.3393474	2023-01-01
1	1.5413754	22.25	122.75	0.2688527	1.2881949	2023-01-01
1	1.5413754	22.25	123.0	0.2644784	1.2720444	2023-01-01
1	1.5413754	22.5	119.25	0.847248	2.9985309	2023-01-01
1	1.5413754	22.5	119.5	0.7238795	2.6305714	2023-01-01
1	1.5413754	22.5	119.75	0.6663871	2.6076727	2023-01-01
1	1.5413754	22.5	120.0	0.6561859	2.7119756	2023-01-01
1	1.5413754	22.5	120.25	0.6642616	3.1861508	2023-01-01
1	1.5413754	22.5	120.5	0.5588641	3.1555083	2023-01-01
1	1.5413754	22.5	121.0	0.47538048	1.9662111	2023-01-01
1	1.5413754	22.5	121.25	0.4317057	1.7977159	2023-01-01
1	1.5413754	22.5	121.5	0.38530302	1.627685	2023-01-01
1	1.5413754	22.5	121.75	0.36059996	1.5448198	2023-01-01
1	1.5413754	22.5	122.0	0.3458654	1.4614134	2023-01-01
1	1.5413754	22.5	122.25	0.34886724	1.4148504	2023-01-01
1	1.5413754	22.5	122.5	0.32988232	1.3632867	2023-01-01
1	1.5413754	22.5	122.75	0.29948688	1.3101746	2023-01-01
1	1.5413754	22.5	123.0	0.3107137	1.3348204	2023-01-01
1	1.5413754	22.75	119.25	1.2953498	4.3651466	2023-01-01
1	1.5413754	22.75	119.5	0.9058076	3.1462374	2023-01-01
1	1.5413754	22.75	119.75	0.73847806	2.920551	2023-01-01
1	1.5413754	22.75	120.0	0.79383856	3.2684216	2023-01-01
1	1.5413754	22.75	121.25	0.45061424	1.8567208	2023-01-01
1	1.5413754	22.75	121.5	0.43948597	1.7559533	2023-01-01
1	1.5413754	22.75	121.75	0.4247135	1.6825441	2023-01-01
1	1.5413754	22.75	122.0	0.381262	1.5316619	2023-01-01
1	1.5413754	22.75	122.25	0.36615682	1.4414928	2023-01-01
1	1.5413754	22.75	122.5	0.34806165	1.3752822	2023-01-01
1	1.5413754	22.75	122.75	0.33502373	1.3489563	2023-01-01
1	1.5413754	22.75	123.0	0.36157572	1.4305983	2023-01-01
1	1.5413754	23.0	119.25	1.6402385	5.7211404	2023-01-01
1	1.5413754	23.0	119.5	1.3525047	4.5788145	2023-01-01
1	1.5413754	23.0	119.75	0.97099245	3.6629019	2023-01-01
1	1.5413754	23.0	120.0	1.0449481	4.4799623	2023-01-01
1	1.5413754	23.0	121.5	0.49183673	1.9144971	2023-01-01
1	1.5413754	23.0	121.75	0.48767754	1.8594787	2023-01-01
1	1.5413754	23.0	122.0	0.42794216	1.6508148	2023-01-01
1	1.5413754	23.0	122.25	0.38635448	1.4816365	2023-01-01
1	1.5413754	23.0	122.5	0.36776435	1.4096618	2023-01-01
1	1.5413754	23.0	122.75	0.3754618	1.4404953	2023-01-01
1	1.5413754	23.0	123.0	0.37566307	1.4723461	2023-01-01
1	1.5413754	23.25	119.25	1.7483315	6.4562407	2023-01-01
1	1.5413754	23.25	119.5	1.2953032	5.6993566	2023-01-01
1	1.5413754	23.25	119.75	1.3505135	4.81779	2023-01-01
1	1.5413754	23.25	120.0	1.3909502	7.0793643	2023-01-01
1	1.5413754	23.25	121.5	0.5149198	1.988792	2023-01-01
1	1.5413754	23.25	121.75	0.5296527	1.9854512	2023-01-01
1	1.5413754	23.25	122.0	0.4723985	1.7758033	2023-01-01
1	1.5413754	23.25	122.25	0.41276997	1.5470644	2023-01-01
1	1.5413754	23.25	122.5	0.39729643	1.4761444	2023-01-01
1	1.5413754	23.25	122.75	0.38620526	1.4826298	2023-01-01
1	1.5413754	23.25	123.0	0.33920217	1.3758531	2023-01-01
1	1.5413754	23.5	119.25	1.816149	6.208089	2023-01-01
1	1.5413754	23.5	119.5	1.6619332	6.8536835	2023-01-01
1	1.5413754	23.5	119.75	1.5186961	5.3205795	2023-01-01
1	1.5413754	23.5	120.0	1.7194884	8.075397	2023-01-01
1	1.5413754	23.5	121.75	0.550877	2.0470405	2023-01-01
1	1.5413754	23.5	122.0	0.50214773	1.8577048	2023-01-01
1	1.5413754	23.5	122.25	0.4434035	1.6267414	2023-01-01
1	1.5413754	23.5	122.5	0.43165278	1.5654421	2023-01-01
1	1.5413754	23.5	122.75	0.36318514	1.4186082	2023-01-01
1	1.5413754	23.5	123.0	0.30318445	1.2866963	2023-01-01
1	1.5413754	23.75	119.25	1.9740396	6.302069	2023-01-01
1	1.5413754	23.75	119.5	2.217188	7.13815	2023-01-01
1	1.5413754	23.75	119.75	1.8501589	6.1334095	2023-01-01
1	1.5413754	23.75	120.0	1.8018379	7.2671447	2023-01-01
1	1.5413754	23.75	121.75	0.5557474	2.049191	2023-01-01
1	1.5413754	23.75	122.0	0.519377	1.8990282	2023-01-01
1	1.5413754	23.75	122.25	0.46657693	1.6840965	2023-01-01
1	1.5413754	23.75	122.5	0.43743545	1.5934961	2023-01-01
1	1.5413754	23.75	122.75	0.33780813	1.3435442	2023-01-01
1	1.5413754	23.75	123.0	0.2873481	1.2560724	2023-01-01
1	1.5413754	24.0	119.25	1.873089	5.932055	2023-01-01
1	1.5413754	24.0	119.5	2.156777	6.8634467	2023-01-01
1	1.5413754	24.0	119.75	2.206119	7.404822	2023-01-01
1	1.5413754	24.0	120.0	2.1007748	7.7241907	2023-01-01
1	1.5413754	24.0	120.25	1.8660033	7.9306335	2023-01-01
1	1.5413754	24.0	121.75	0.54222596	2.0072868	2023-01-01
1	1.5413754	24.0	122.0	0.53128445	1.9270564	2023-01-01
1	1.5413754	24.0	122.25	0.47736937	1.7066009	2023-01-01
1	1.5413754	24.0	122.5	0.4246401	1.550092	2023-01-01
1	1.5413754	24.0	122.75	0.31801125	1.2836006	2023-01-01
1	1.5413754	24.0	123.0	0.28328288	1.2543073	2023-01-01
1	1.5413754	24.25	119.25	1.8520384	5.9738746	2023-01-01
1	1.5413754	24.25	119.5	2.1587453	7.2448683	2023-01-01
1	1.5413754	24.25	119.75	2.2369316	7.6524153	2023-01-01
1	1.5413754	24.25	120.0	2.228232	7.7123537	2023-01-01
1	1.5413754	24.25	120.25	2.0944664	7.506146	2023-01-01
1	1.5413754	24.25	121.75	0.5390035	1.9548001	2023-01-01
1	1.5413754	24.25	122.0	0.54558855	1.9590979	2023-01-01
1	1.5413754	24.25	122.25	0.4898871	1.7312455	2023-01-01
1	1.5413754	24.25	122.5	0.42578498	1.5453672	2023-01-01
1	1.5413754	24.25	122.75	0.3109522	1.2660911	2023-01-01
1	1.5413754	24.25	123.0	0.30062872	1.2873981	2023-01-01
1	1.5413754	24.5	119.25	1.872607	6.1727314	2023-01-01
1	1.5413754	24.5	119.5	1.9467556	6.426013	2023-01-01
1	1.5413754	24.5	119.75	2.0927196	6.870878	2023-01-01
1	1.5413754	24.5	120.0	2.107116	6.936843	2023-01-01
1	1.5413754	24.5	120.25	2.0880198	6.8795185	2023-01-01
1	1.5413754	24.5	120.5	2.043782	7.2006063	2023-01-01
1	1.5413754	24.5	122.0	0.5322715	1.9058868	2023-01-01
1	1.5413754	24.5	122.25	0.5114262	1.79021	2023-01-01
1	1.5413754	24.5	122.5	0.44594878	1.5925406	2023-01-01
1	1.5413754	24.5	122.75	0.3294118	1.3040562	2023-01-01
1	1.5413754	24.5	123.0	0.31886566	1.322559	2023-01-01
1	1.5413754	24.75	119.25	1.8848462	7.1549735	2023-01-01
1	1.5413754	24.75	119.5	1.9081395	6.598323	2023-01-01
1	1.5413754	24.75	119.75	2.0380158	6.8678045	2023-01-01
1	1.5413754	24.75	120.0	2.0620117	6.8637815	2023-01-01
1	1.5413754	24.75	120.25	2.038447	6.552547	2023-01-01
1	1.5413754	24.75	120.5	2.055975	6.623958	2023-01-01
1	1.5413754	24.75	120.75	1.8629311	6.646124	2023-01-01
1	1.5413754	24.75	122.0	0.5486369	2.0081782	2023-01-01
1	1.5413754	24.75	122.25	0.5342215	1.8612404	2023-01-01
1	1.5413754	24.75	122.5	0.47868377	1.675298	2023-01-01
1	1.5413754	24.75	122.75	0.37542397	1.4108593	2023-01-01
1	1.5413754	24.75	123.0	0.3429283	1.3453027	2023-01-01
1	1.5413754	25.0	119.25	1.8152943	8.37762	2023-01-01
1	1.5413754	25.0	119.5	1.8257668	7.3208814	2023-01-01
1	1.5413754	25.0	119.75	1.9382114	6.8929086	2023-01-01
1	1.5413754	25.0	120.0	2.0658677	7.0092764	2023-01-01
1	1.5413754	25.0	120.25	2.1453838	6.799676	2023-01-01
1	1.5413754	25.0	120.5	2.1140776	6.5533104	2023-01-01
1	1.5413754	25.0	120.75	1.9518292	6.2897253	2023-01-01
1	1.5413754	25.0	122.0	0.6447828	2.4181774	2023-01-01
1	1.5413754	25.0	122.25	0.5694106	1.9814668	2023-01-01
1	1.5413754	25.0	122.5	0.5016444	1.7208121	2023-01-01
1	1.5413754	25.0	122.75	0.42321363	1.5127678	2023-01-01
1	1.5413754	25.0	123.0	0.3744869	1.3846362	2023-01-01
1	1.5413754	25.25	119.25	1.9055419	9.970785	2023-01-01
1	1.5413754	25.25	119.5	1.8620149	8.82278	2023-01-01
1	1.5413754	25.25	119.75	2.0048862	7.779678	2023-01-01
1	1.5413754	25.25	120.0	2.0493562	7.1051207	2023-01-01
1	1.5413754	25.25	120.25	2.0834308	6.7314014	2023-01-01
1	1.5413754	25.25	120.5	2.053331	6.418848	2023-01-01
1	1.5413754	25.25	120.75	1.9936206	6.357425	2023-01-01
1	1.5413754	25.25	121.0	1.8075342	6.074313	2023-01-01
1	1.5413754	25.25	121.25	1.5511125	5.7148705	2023-01-01
1	1.5413754	25.25	121.5	1.1096454	4.9117723	2023-01-01
1	1.5413754	25.25	121.75	1.0386446	4.0797048	2023-01-01
1	1.5413754	25.25	122.0	0.7868621	2.9949448	2023-01-01
1	1.5413754	25.25	122.25	0.6106164	2.1437936	2023-01-01
1	1.5413754	25.25	122.5	0.51394916	1.7446239	2023-01-01
1	1.5413754	25.25	122.75	0.45218098	1.560544	2023-01-01
1	1.5413754	25.25	123.0	0.4111422	1.4455769	2023-01-01
1	1.5413754	25.5	119.75	2.1150603	8.929159	2023-01-01
1	1.5413754	25.5	120.0	2.0299933	7.2456527	2023-01-01
1	1.5413754	25.5	120.25	1.981115	6.5447364	2023-01-01
1	1.5413754	25.5	120.5	1.81864	5.8830457	2023-01-01
1	1.5413754	25.5	120.75	1.8145704	5.98357	2023-01-01
1	1.5413754	25.5	121.0	1.6197101	5.5292225	2023-01-01
1	1.5413754	25.5	121.25	1.4052491	4.9441957	2023-01-01
1	1.5413754	25.5	121.5	1.1260757	4.096095	2023-01-01
1	1.5413754	25.5	121.75	0.9416219	3.495417	2023-01-01
1	1.5413754	25.5	122.0	0.78036606	2.9520147	2023-01-01
1	1.5413754	25.5	122.25	0.6210191	2.1810868	2023-01-01
1	1.5413754	25.5	122.5	0.5291592	1.7850502	2023-01-01
