month	depth	latitude	longitude	fe	no3	po4	si	time
1	0.49402538	24.0	122.5	0.00019374778	0.20050937	0.079403274	3.050669	2023-01-01
1	0.49402538	24.0	122.75	0.00016506584	0.10397218	0.060755078	3.1225414	2023-01-01
1	0.49402538	24.0	123.0	0.0001644131	0.07942563	0.057026885	3.1391623	2023-01-01
1	0.49402538	24.25	119.25	0.0012502937	0.3124372	0.106698595	5.453676	2023-01-01
1	0.49402538	24.25	119.5	0.0013172601	0.40013397	0.0726397	5.5724216	2023-01-01
1	0.49402538	24.25	119.75	0.0013916533	0.43223804	0.0438828	5.6629634	2023-01-01
1	0.49402538	24.25	120.0	0.0014613415	0.45170966	0.034127913	5.7482014	2023-01-01
1	0.49402538	24.25	120.25	0.0016228713	0.33912355	0.022374183	5.6072264	2023-01-01
1	0.49402538	24.25	121.75	0.00064296275	0.35662937	0.112404436	3.082762	2023-01-01
1	0.49402538	24.25	122.0	0.00039888546	0.29474503	0.107621565	3.0030103	2023-01-01
1	0.49402538	24.25	122.25	0.00025673932	0.27128175	0.097393885	2.9892805	2023-01-01
1	0.49402538	24.25	122.5	0.00019415829	0.2149894	0.081073254	3.049007	2023-01-01
1	0.49402538	24.25	122.75	0.00016803642	0.11057712	0.061046712	3.126624	2023-01-01
1	0.49402538	24.25	123.0	0.00017348315	0.09465316	0.059486642	3.132356	2023-01-01
1	0.49402538	24.5	119.25	0.0013404097	0.5046521	0.081564136	5.4331064	2023-01-01
1	0.49402538	24.5	119.5	0.0013204846	0.44746536	0.07639894	5.4971547	2023-01-01
1	0.49402538	24.5	119.75	0.0013819135	0.6445055	0.052594595	5.5939913	2023-01-01
1	0.49402538	24.5	120.0	0.0014253977	0.76882184	0.044847626	5.799892	2023-01-01
1	0.49402538	24.5	120.25	0.0014482171	0.6420798	0.03574639	5.7760477	2023-01-01
1	0.49402538	24.5	120.5	0.0017438625	0.42254907	0.021040289	5.4333963	2023-01-01
1	0.49402538	24.5	122.0	0.00048454935	0.4205813	0.117549084	3.1086917	2023-01-01
1	0.49402538	24.5	122.25	0.00029549428	0.33066964	0.10446167	3.02358	2023-01-01
1	0.49402538	24.5	122.5	0.00020423427	0.24678846	0.086498484	3.034645	2023-01-01
1	0.49402538	24.5	122.75	0.00017001557	0.13049552	0.063637294	3.117496	2023-01-01
1	0.49402538	24.5	123.0	0.00018199698	0.10951315	0.06071269	3.1238031	2023-01-01
1	0.49402538	24.75	119.25	0.0020993724	1.6798697	0.023549737	5.8652964	2023-01-01
1	0.49402538	24.75	119.5	0.0016137708	1.0446545	0.047092296	5.619098	2023-01-01
1	0.49402538	24.75	119.75	0.0015508481	1.0497545	0.04135384	5.6531	2023-01-01
1	0.49402538	24.75	120.0	0.0015498678	1.1438915	0.04192038	5.885059	2023-01-01
1	0.49402538	24.75	120.25	0.00147568	0.9417326	0.04414925	5.906437	2023-01-01
1	0.49402538	24.75	120.5	0.0014963396	0.6898184	0.034493297	5.7188888	2023-01-01
1	0.49402538	24.75	120.75	0.001897264	0.5493284	0.034068055	5.6538987	2023-01-01
1	0.49402538	24.75	122.0	0.00062224595	0.4585638	0.11773349	3.132442	2023-01-01
1	0.49402538	24.75	122.25	0.00034623002	0.4019204	0.11240128	3.0729795	2023-01-01
1	0.49402538	24.75	122.5	0.00022669135	0.3081317	0.09553848	3.036659	2023-01-01
1	0.49402538	24.75	122.75	0.0001768741	0.18728973	0.07242697	3.093144	2023-01-01
1	0.49402538	24.75	123.0	0.00017715091	0.14351645	0.06417948	3.115244	2023-01-01
1	0.49402538	25.0	119.25	0.0037544938	3.155684	0.010682225	7.4683466	2023-01-01
1	0.49402538	25.0	119.5	0.0024756955	2.3849618	0.015232333	6.575284	2023-01-01
1	0.49402538	25.0	119.75	0.0019116004	1.8096738	0.027550837	6.090354	2023-01-01
1	0.49402538	25.0	120.0	0.0017323474	1.5800288	0.035283174	6.061121	2023-01-01
1	0.49402538	25.0	120.25	0.0015340697	1.1698709	0.043756366	6.0000925	2023-01-01
1	0.49402538	25.0	120.5	0.0014457376	0.8864774	0.041985184	5.8377676	2023-01-01
1	0.49402538	25.0	120.75	0.0016540573	0.7090799	0.04368207	5.678829	2023-01-01
1	0.49402538	25.0	122.0	0.00081627944	0.45568275	0.112965226	3.1388505	2023-01-01
1	0.49402538	25.0	122.25	0.00040885597	0.44779214	0.116103776	3.1069376	2023-01-01
1	0.49402538	25.0	122.5	0.00025265635	0.41072494	0.10742885	3.083905	2023-01-01
1	0.49402538	25.0	122.75	0.00019084576	0.2801692	0.08593848	3.0828795	2023-01-01
1	0.49402538	25.0	123.0	0.00017911292	0.2209222	0.073101275	3.114359	2023-01-01
1	0.49402538	25.25	119.25	0.005707576	4.3359847	0.01192882	8.802958	2023-01-01
1	0.49402538	25.25	119.5	0.0036833226	3.4468026	0.009808252	8.126801	2023-01-01
1	0.49402538	25.25	119.75	0.0026042932	2.8846729	0.020040166	7.4168096	2023-01-01
1	0.49402538	25.25	120.0	0.002005626	2.098268	0.03557066	6.5552645	2023-01-01
1	0.49402538	25.25	120.25	0.0015828293	1.3614606	0.04894565	5.940565	2023-01-01
1	0.49402538	25.25	120.5	0.0013982165	0.88952845	0.04961486	5.471978	2023-01-01
1	0.49402538	25.25	120.75	0.0014582383	0.7603917	0.045443673	5.146921	2023-01-01
1	0.49402538	25.25	121.0	0.0016480675	0.73622066	0.05423741	4.606472	2023-01-01
1	0.49402538	25.25	121.25	0.001956148	0.6780951	0.071091786	4.0326633	2023-01-01
1	0.49402538	25.25	121.5	0.0020225234	0.6030327	0.094834305	3.4768834	2023-01-01
1	0.49402538	25.25	121.75	0.0013112229	0.4861897	0.09401422	3.255962	2023-01-01
1	0.49402538	25.25	122.0	0.0008982631	0.43252775	0.10446093	3.1387963	2023-01-01
1	0.49402538	25.25	122.25	0.00047352436	0.44775936	0.11487214	3.1076665	2023-01-01
1	0.49402538	25.25	122.5	0.00027938635	0.47130042	0.11356617	3.1172314	2023-01-01
1	0.49402538	25.25	122.75	0.00020449673	0.3636998	0.097699545	3.0889082	2023-01-01
1	0.49402538	25.25	123.0	0.00018726714	0.32398483	0.086786345	3.113036	2023-01-01
1	0.49402538	25.5	119.75	0.0033817356	3.8937798	0.014290722	9.056554	2023-01-01
1	0.49402538	25.5	120.0	0.002254038	2.529072	0.035969395	7.1679583	2023-01-01
1	0.49402538	25.5	120.25	0.001576515	1.5087082	0.055743545	5.7623773	2023-01-01
1	0.49402538	25.5	120.5	0.0012711294	0.776036	0.065587334	4.8118353	2023-01-01
1	0.49402538	25.5	120.75	0.0012015789	0.6783948	0.060252678	4.189516	2023-01-01
1	0.49402538	25.5	121.0	0.0012022045	0.68388563	0.06797908	4.0234303	2023-01-01
1	0.49402538	25.5	121.25	0.0011988227	0.64824426	0.08364177	3.7965076	2023-01-01
1	0.49402538	25.5	121.5	0.0010732934	0.5736441	0.093997374	3.534687	2023-01-01
1	0.49402538	25.5	121.75	0.00089434243	0.4769058	0.09787693	3.258496	2023-01-01
1	0.49402538	25.5	122.0	0.0007511042	0.42836678	0.10351988	3.132169	2023-01-01
1	0.49402538	25.5	122.25	0.00047251297	0.4638632	0.11479685	3.1187143	2023-01-01
1	0.49402538	25.5	122.5	0.00030128995	0.49563047	0.11535719	3.1275787	2023-01-01
1	0.49402538	25.5	122.75	0.00022428649	0.43324798	0.10651025	3.0984228	2023-01-01
1	0.49402538	25.5	123.0	0.00020287136	0.4080986	0.0997981	3.0995076	2023-01-01
1	1.5413754	21.75	119.25	0.0004244454	0.106599756	0.12282886	2.7934022	2023-01-01
1	1.5413754	21.75	119.5	0.00041033316	0.09167791	0.12076944	2.7359533	2023-01-01
1	1.5413754	21.75	119.75	0.00038941298	0.09349508	0.120278046	2.671138	2023-01-01
1	1.5413754	21.75	120.0	0.00037343337	0.1061859	0.1192043	2.6435814	2023-01-01
1	1.5413754	21.75	120.25	0.00037668872	0.10920657	0.11820552	2.6576395	2023-01-01
1	1.5413754	21.75	120.5	0.0004004797	0.11454754	0.12056692	2.6814766	2023-01-01
1	1.5413754	21.75	120.75	0.00044253998	0.09934166	0.12589556	2.714037	2023-01-01
1	1.5413754	21.75	121.0	0.0004195014	0.07739092	0.10356718	2.8433414	2023-01-01
1	1.5413754	21.75	121.25	0.00032212312	0.04005147	0.08081957	2.8462322	2023-01-01
1	1.5413754	21.75	121.5	0.0002539734	0.025351966	0.07429896	2.809709	2023-01-01
1	1.5413754	21.75	121.75	0.00022238455	0.02982575	0.07392555	2.8218894	2023-01-01
1	1.5413754	21.75	122.0	0.00020812204	0.03592258	0.07391425	2.8431017	2023-01-01
1	1.5413754	21.75	122.25	0.00019703498	0.02860568	0.07192727	2.8584013	2023-01-01
1	1.5413754	21.75	122.5	0.00018833339	0.019979168	0.06961246	2.8730032	2023-01-01
1	1.5413754	21.75	122.75	0.0001800943	0.020656107	0.06871016	2.9045079	2023-01-01
1	1.5413754	21.75	123.0	0.00017199764	0.01589795	0.066324174	2.941325	2023-01-01
1	1.5413754	22.0	119.25	0.00039051526	0.15107259	0.12233465	2.730413	2023-01-01
1	1.5413754	22.0	119.5	0.00036925642	0.120780095	0.11692773	2.627706	2023-01-01
1	1.5413754	22.0	119.75	0.00035030686	0.12372518	0.11299534	2.5999064	2023-01-01
1	1.5413754	22.0	120.0	0.00034622016	0.13673931	0.11122451	2.6216712	2023-01-01
1	1.5413754	22.0	120.25	0.0003824059	0.11555427	0.109868616	2.6328747	2023-01-01
1	1.5413754	22.0	120.5	0.0004716767	0.108935185	0.10698608	2.6266093	2023-01-01
1	1.5413754	22.0	121.0	0.00045984707	0.102381185	0.10953851	2.7837903	2023-01-01
1	1.5413754	22.0	121.25	0.00032692027	0.054886643	0.08525649	2.83619	2023-01-01
1	1.5413754	22.0	121.5	0.00024141086	0.055373996	0.076799616	2.833153	2023-01-01
1	1.5413754	22.0	121.75	0.00022780446	0.06773857	0.07843386	2.8728848	2023-01-01
1	1.5413754	22.0	122.0	0.00021545746	0.07039033	0.078068376	2.8988242	2023-01-01
1	1.5413754	22.0	122.25	0.00020263	0.05557543	0.07462497	2.901892	2023-01-01
1	1.5413754	22.0	122.5	0.00018994467	0.03970883	0.071222395	2.9173667	2023-01-01
1	1.5413754	22.0	122.75	0.00018131174	0.027110461	0.06713592	2.93961	2023-01-01
1	1.5413754	22.0	123.0	0.0001738249	0.024851788	0.06401874	2.9755802	2023-01-01
1	1.5413754	22.25	119.25	0.0003761871	0.17573555	0.12380069	2.73033	2023-01-01
1	1.5413754	22.25	119.5	0.0003589302	0.15419033	0.11838226	2.631994	2023-01-01
1	1.5413754	22.25	119.75	0.0003413013	0.13942155	0.113703914	2.5831685	2023-01-01
1	1.5413754	22.25	120.0	0.00034347235	0.12664136	0.11202706	2.6001441	2023-01-01
1	1.5413754	22.25	120.25	0.00048212087	0.10008327	0.1074941	2.6427193	2023-01-01
1	1.5413754	22.25	120.5	0.0010528718	0.07603513	0.09826813	2.6639829	2023-01-01
1	1.5413754	22.25	121.0	0.00055647944	0.12581156	0.11217713	2.769997	2023-01-01
1	1.5413754	22.25	121.25	0.00036934428	0.07850347	0.09490501	2.809515	2023-01-01
1	1.5413754	22.25	121.5	0.00028355815	0.071726486	0.08462013	2.8282075	2023-01-01
1	1.5413754	22.25	121.75	0.0002608014	0.07252696	0.08222967	2.8438206	2023-01-01
1	1.5413754	22.25	122.0	0.00023875544	0.08163969	0.080749676	2.9003031	2023-01-01
1	1.5413754	22.25	122.25	0.00021607877	0.08169183	0.078087315	2.9334583	2023-01-01
1	1.5413754	22.25	122.5	0.00019781472	0.063642025	0.072682396	2.96205	2023-01-01
1	1.5413754	22.25	122.75	0.00018491178	0.044343144	0.06632717	2.9718266	2023-01-01
1	1.5413754	22.25	123.0	0.0001779579	0.04205211	0.06478019	2.9954164	2023-01-01
1	1.5413754	22.5	119.25	0.0004022335	0.24369742	0.12902346	3.084385	2023-01-01
1	1.5413754	22.5	119.5	0.00037329376	0.17604354	0.12061909	2.8216367	2023-01-01
1	1.5413754	22.5	119.75	0.000354593	0.11299667	0.112567715	2.6573238	2023-01-01
1	1.5413754	22.5	120.0	0.00036325055	0.10849786	0.11087197	2.6624372	2023-01-01
1	1.5413754	22.5	120.25	0.00089348236	0.12829645	0.10613686	2.7786317	2023-01-01
1	1.5413754	22.5	120.5	0.0018821119	0.10381761	0.09579331	2.8531952	2023-01-01
1	1.5413754	22.5	121.0	0.00066374807	0.1614402	0.11404048	2.799447	2023-01-01
1	1.5413754	22.5	121.25	0.00047500877	0.11176887	0.10307962	2.7948465	2023-01-01
1	1.5413754	22.5	121.5	0.000354831	0.10736717	0.095207825	2.818253	2023-01-01
1	1.5413754	22.5	121.75	0.00030401122	0.104102075	0.09029836	2.833499	2023-01-01
1	1.5413754	22.5	122.0	0.00026791164	0.096386194	0.085126474	2.8779688	2023-01-01
1	1.5413754	22.5	122.25	0.00022857191	0.09688583	0.08078836	2.940959	2023-01-01
1	1.5413754	22.5	122.5	0.00020407821	0.08135319	0.073652595	2.9767194	2023-01-01
1	1.5413754	22.5	122.75	0.00018870621	0.06063062	0.06748977	2.9887772	2023-01-01
1	1.5413754	22.5	123.0	0.00018245661	0.063292325	0.06720674	3.0036058	2023-01-01
1	1.5413754	22.75	119.25	0.00047714805	0.45010504	0.14355525	3.654536	2023-01-01
1	1.5413754	22.75	119.5	0.00039472317	0.30271122	0.12825018	3.100954	2023-01-01
1	1.5413754	22.75	119.75	0.0003709452	0.14038324	0.11242248	2.7476342	2023-01-01
1	1.5413754	22.75	120.0	0.0004730533	0.20103274	0.11457941	2.8570895	2023-01-01
1	1.5413754	22.75	121.25	0.00061122916	0.21870622	0.11219356	2.8732462	2023-01-01
1	1.5413754	22.75	121.5	0.0004557113	0.20665027	0.10758869	2.8733277	2023-01-01
1	1.5413754	22.75	121.75	0.00035830284	0.17064005	0.10037866	2.857563	2023-01-01
1	1.5413754	22.75	122.0	0.00029463234	0.13208494	0.09149527	2.875142	2023-01-01
1	1.5413754	22.75	122.25	0.00023730285	0.12172751	0.08417434	2.9351363	2023-01-01
1	1.5413754	22.75	122.5	0.00020380775	0.100055575	0.07548106	2.9757442	2023-01-01
1	1.5413754	22.75	122.75	0.00018942534	0.088018	0.069777355	2.9906282	2023-01-01
1	1.5413754	22.75	123.0	0.00018075458	0.102773875	0.06902075	3.0147305	2023-01-01
1	1.5413754	23.0	119.25	0.00063232606	0.43530703	0.13944468	3.782577	2023-01-01
1	1.5413754	23.0	119.5	0.0006367434	0.5269134	0.14146638	3.546115	2023-01-01
1	1.5413754	23.0	119.75	0.00053042214	0.30276743	0.11793388	3.0031343	2023-01-01
1	1.5413754	23.0	120.0	0.0010592057	0.37174848	0.11751365	3.3077786	2023-01-01
1	1.5413754	23.0	121.5	0.00056841323	0.32470676	0.11892023	2.9859505	2023-01-01
1	1.5413754	23.0	121.75	0.0004176655	0.24631953	0.1101442	2.9152625	2023-01-01
1	1.5413754	23.0	122.0	0.00032056813	0.17506129	0.09803156	2.8939452	2023-01-01
1	1.5413754	23.0	122.25	0.0002444634	0.1500061	0.08775119	2.938007	2023-01-01
1	1.5413754	23.0	122.5	0.00020487266	0.12401602	0.07811783	2.968689	2023-01-01
1	1.5413754	23.0	122.75	0.00018726326	0.123838186	0.07209998	2.9961212	2023-01-01
1	1.5413754	23.0	123.0	0.00017375991	0.1233837	0.0668789	3.0578127	2023-01-01
1	1.5413754	23.25	119.25	0.000865658	0.24691525	0.12609743	4.055774	2023-01-01
1	1.5413754	23.25	119.5	0.0014711999	0.2651347	0.1289031	4.0191054	2023-01-01
1	1.5413754	23.25	119.75	0.0009051161	0.6518928	0.14016305	3.7755747	2023-01-01
1	1.5413754	23.25	120.0	0.0021120545	0.19768052	0.08292295	4.727069	2023-01-01
1	1.5413754	23.25	121.5	0.00068414334	0.341398	0.11842208	3.0432246	2023-01-01
1	1.5413754	23.25	121.75	0.00044638722	0.28437397	0.11325058	2.9753737	2023-01-01
1	1.5413754	23.25	122.0	0.00033393528	0.22311981	0.10347773	2.9359791	2023-01-01
