month	depth	latitude	longitude	fe	no3	po4	si	time
1	0.49402538	22.0	122.25	0.00023743346	0.12566224	0.091555476	2.972114	2022-01-01
1	0.49402538	22.0	122.5	0.00022999226	0.10434969	0.08985802	3.0251887	2022-01-01
1	0.49402538	22.0	122.75	0.00021507092	0.08105576	0.08724778	3.0813465	2022-01-01
1	0.49402538	22.0	123.0	0.00019467714	0.06027773	0.0838009	3.1563954	2022-01-01
1	0.49402538	22.25	119.25	0.00031778702	0.08515698	0.10428345	2.8554292	2022-01-01
1	0.49402538	22.25	119.5	0.00030363252	0.07322067	0.098770484	2.8911343	2022-01-01
1	0.49402538	22.25	119.75	0.00029110874	0.07259444	0.09642893	2.8885415	2022-01-01
1	0.49402538	22.25	120.0	0.0002730941	0.074031875	0.09700737	2.8432536	2022-01-01
1	0.49402538	22.25	120.25	0.0003247107	0.0728653	0.09930592	2.7466142	2022-01-01
1	0.49402538	22.25	120.5	0.0007762951	0.06910612	0.100285664	2.713625	2022-01-01
1	0.49402538	22.25	121.0	0.0005338257	0.08859803	0.099250555	2.8445878	2022-01-01
1	0.49402538	22.25	121.25	0.00030140707	0.07111598	0.089276575	2.9183378	2022-01-01
1	0.49402538	22.25	121.5	0.00025645556	0.070470884	0.08557945	2.9340394	2022-01-01
1	0.49402538	22.25	121.75	0.00026590124	0.08561386	0.08690661	2.9263835	2022-01-01
1	0.49402538	22.25	122.0	0.00026270014	0.10416434	0.08824319	2.9085407	2022-01-01
1	0.49402538	22.25	122.25	0.00024947218	0.11675991	0.089844555	2.928958	2022-01-01
1	0.49402538	22.25	122.5	0.00023921434	0.10217401	0.08866926	3.0157878	2022-01-01
1	0.49402538	22.25	122.75	0.00022584414	0.09084602	0.087782644	3.0888848	2022-01-01
1	0.49402538	22.25	123.0	0.0002088121	0.07880859	0.08615369	3.1489654	2022-01-01
1	0.49402538	22.5	119.25	0.000358072	0.15696235	0.11921501	2.8131218	2022-01-01
1	0.49402538	22.5	119.5	0.00031759616	0.118359834	0.11182175	2.771022	2022-01-01
1	0.49402538	22.5	119.75	0.00029024118	0.090405375	0.1048273	2.7419448	2022-01-01
1	0.49402538	22.5	120.0	0.00028628248	0.08681366	0.1048747	2.6949606	2022-01-01
1	0.49402538	22.5	120.25	0.00088452187	0.105350256	0.1045875	2.7096665	2022-01-01
1	0.49402538	22.5	120.5	0.0015983419	0.09527785	0.101487346	2.7677763	2022-01-01
1	0.49402538	22.5	121.0	0.0008719272	0.15008742	0.1039468	2.9269314	2022-01-01
1	0.49402538	22.5	121.25	0.00052434136	0.12149448	0.09663579	2.9397771	2022-01-01
1	0.49402538	22.5	121.5	0.0003789176	0.12550949	0.09443153	2.936497	2022-01-01
1	0.49402538	22.5	121.75	0.00034230817	0.12542443	0.09362185	2.9185982	2022-01-01
1	0.49402538	22.5	122.0	0.0002963803	0.12956753	0.09231055	2.910131	2022-01-01
1	0.49402538	22.5	122.25	0.00025644427	0.12683837	0.091010734	2.9300804	2022-01-01
1	0.49402538	22.5	122.5	0.00023847612	0.10607757	0.08853713	3.013548	2022-01-01
1	0.49402538	22.5	122.75	0.00022425235	0.09604664	0.087914795	3.1008825	2022-01-01
1	0.49402538	22.5	123.0	0.00021158	0.09071317	0.08786623	3.1430824	2022-01-01
1	0.49402538	22.75	119.25	0.00046002795	0.26658595	0.13533553	3.0769749	2022-01-01
1	0.49402538	22.75	119.5	0.0003313507	0.15644354	0.12109955	2.7461386	2022-01-01
1	0.49402538	22.75	119.75	0.00029634626	0.08851072	0.10879411	2.6084058	2022-01-01
1	0.49402538	22.75	120.0	0.0004319284	0.1306969	0.112350255	2.627822	2022-01-01
1	0.49402538	22.75	121.25	0.00089056644	0.15584978	0.09876585	3.001206	2022-01-01
1	0.49402538	22.75	121.5	0.0004513215	0.15521282	0.09634676	2.943306	2022-01-01
1	0.49402538	22.75	121.75	0.0003682587	0.13715011	0.09478985	2.9134707	2022-01-01
1	0.49402538	22.75	122.0	0.00030576147	0.13029203	0.09265759	2.9338531	2022-01-01
1	0.49402538	22.75	122.25	0.00024435733	0.12935284	0.09048937	2.955316	2022-01-01
1	0.49402538	22.75	122.5	0.00022367381	0.10389393	0.08763307	3.0424824	2022-01-01
1	0.49402538	22.75	122.75	0.00021435373	0.092492096	0.087562926	3.1183271	2022-01-01
1	0.49402538	22.75	123.0	0.00020622856	0.09221503	0.08850746	3.1451535	2022-01-01
1	0.49402538	23.0	119.25	0.0005381954	0.22568947	0.13487263	3.2952402	2022-01-01
1	0.49402538	23.0	119.5	0.00046488014	0.21636051	0.1298704	3.1362019	2022-01-01
1	0.49402538	23.0	119.75	0.00036548803	0.19614598	0.11803593	2.7514062	2022-01-01
1	0.49402538	23.0	120.0	0.000996954	0.2641648	0.12214238	2.8902326	2022-01-01
1	0.49402538	23.0	121.5	0.0004670654	0.15963319	0.09505653	2.9508867	2022-01-01
1	0.49402538	23.0	121.75	0.00031692887	0.14279214	0.09316759	2.9296937	2022-01-01
1	0.49402538	23.0	122.0	0.0002633068	0.13003612	0.09052677	2.9763255	2022-01-01
1	0.49402538	23.0	122.25	0.00021030515	0.12867671	0.088795595	3.031243	2022-01-01
1	0.49402538	23.0	122.5	0.00019952866	0.09506712	0.08633922	3.1170235	2022-01-01
1	0.49402538	23.0	122.75	0.00019955932	0.09172805	0.08761907	3.1499715	2022-01-01
1	0.49402538	23.0	123.0	0.00019672875	0.097558394	0.089022994	3.1719172	2022-01-01
1	0.49402538	23.25	119.25	0.0006318733	0.14355174	0.12915784	3.4298916	2022-01-01
1	0.49402538	23.25	119.5	0.0013263291	0.14542612	0.11709985	3.519894	2022-01-01
1	0.49402538	23.25	119.75	0.00058005645	0.26314664	0.12349162	2.9477856	2022-01-01
1	0.49402538	23.25	120.0	0.0019565076	0.15906046	0.11017549	3.9405766	2022-01-01
1	0.49402538	23.25	121.5	0.00053100474	0.18439475	0.09601005	2.9898558	2022-01-01
1	0.49402538	23.25	121.75	0.0002785121	0.15009801	0.091956526	2.954547	2022-01-01
1	0.49402538	23.25	122.0	0.00022348092	0.12466202	0.088114426	3.0134163	2022-01-01
1	0.49402538	23.25	122.25	0.00018499406	0.11151221	0.086231105	3.1026225	2022-01-01
1	0.49402538	23.25	122.5	0.00018435379	0.09075785	0.08557756	3.1621702	2022-01-01
1	0.49402538	23.25	122.75	0.00018962678	0.100827746	0.08787425	3.171822	2022-01-01
1	0.49402538	23.25	123.0	0.0001919315	0.10750858	0.08900376	3.1784022	2022-01-01
1	0.49402538	23.5	119.25	0.0007698006	0.09845964	0.12716451	3.5478988	2022-01-01
1	0.49402538	23.5	119.5	0.0012464677	0.20737517	0.12691572	3.8773823	2022-01-01
1	0.49402538	23.5	119.75	0.0007729328	1.0224645	0.17950326	4.063505	2022-01-01
1	0.49402538	23.5	120.0	0.0018517016	0.2706834	0.11984885	4.4636374	2022-01-01
1	0.49402538	23.5	121.75	0.00028402734	0.16384265	0.09211533	2.9863791	2022-01-01
1	0.49402538	23.5	122.0	0.00020056477	0.11994554	0.086517	3.0420327	2022-01-01
1	0.49402538	23.5	122.25	0.0001759897	0.09436753	0.08399074	3.121735	2022-01-01
1	0.49402538	23.5	122.5	0.00018024094	0.091343194	0.084706225	3.1507788	2022-01-01
1	0.49402538	23.5	122.75	0.00018733855	0.10683169	0.08688265	3.1373715	2022-01-01
1	0.49402538	23.5	123.0	0.0001912804	0.110131554	0.08736698	3.117796	2022-01-01
1	0.49402538	23.75	119.25	0.00086239947	0.18716975	0.13445643	3.8277872	2022-01-01
1	0.49402538	23.75	119.5	0.00096693943	0.5961744	0.15758812	4.367053	2022-01-01
1	0.49402538	23.75	119.75	0.0009643654	1.34431	0.20326017	4.9563932	2022-01-01
1	0.49402538	23.75	120.0	0.0016139223	0.3233792	0.12637058	4.7284546	2022-01-01
1	0.49402538	23.75	121.75	0.00033050554	0.20058334	0.09456335	3.0173771	2022-01-01
1	0.49402538	23.75	122.0	0.00019546277	0.121545255	0.08583069	3.0547085	2022-01-01
1	0.49402538	23.75	122.25	0.0001734859	0.088148445	0.08257156	3.1136518	2022-01-01
1	0.49402538	23.75	122.5	0.00017984181	0.09464498	0.083201304	3.096614	2022-01-01
1	0.49402538	23.75	122.75	0.00018624961	0.112003356	0.08487528	3.0649374	2022-01-01
1	0.49402538	23.75	123.0	0.00018813414	0.11144929	0.08497965	3.0613058	2022-01-01
1	0.49402538	24.0	119.25	0.00094676396	0.40952894	0.14867337	4.241317	2022-01-01
1	0.49402538	24.0	119.5	0.0009716192	0.9559689	0.18177727	4.957306	2022-01-01
1	0.49402538	24.0	119.75	0.0010024208	1.1481845	0.18854499	5.159373	2022-01-01
1	0.49402538	24.0	120.0	0.0011687723	0.4262644	0.13693611	4.9296284	2022-01-01
1	0.49402538	24.0	120.25	0.0017706093	0.1866033	0.11245713	5.1574154	2022-01-01
1	0.49402538	24.0	121.75	0.0004566629	0.25005436	0.0975407	3.055191	2022-01-01
1	0.49402538	24.0	122.0	0.00021033378	0.13616037	0.08707734	3.0528948	2022-01-01
1	0.49402538	24.0	122.25	0.00017203751	0.08789386	0.08209705	3.1009107	2022-01-01
1	0.49402538	24.0	122.5	0.00018047378	0.1007511	0.08273269	3.0541952	2022-01-01
1	0.49402538	24.0	122.75	0.00018452683	0.11475399	0.084312364	3.0394404	2022-01-01
1	0.49402538	24.0	123.0	0.00018557659	0.109894	0.083805524	3.0345755	2022-01-01
1	0.49402538	24.25	119.25	0.0009797591	0.33046865	0.14062117	4.3722286	2022-01-01
1	0.49402538	24.25	119.5	0.0009958281	0.5435778	0.1498948	4.743151	2022-01-01
1	0.49402538	24.25	119.75	0.0010358926	0.29685003	0.12708591	4.8242693	2022-01-01
1	0.49402538	24.25	120.0	0.0010626948	0.19326663	0.11692089	4.9144974	2022-01-01
1	0.49402538	24.25	120.25	0.0012993471	0.13910846	0.11211384	5.118458	2022-01-01
1	0.49402538	24.25	121.75	0.0005045002	0.3377603	0.103456564	3.1281395	2022-01-01
1	0.49402538	24.25	122.0	0.00030336578	0.21027896	0.09303217	3.0819397	2022-01-01
1	0.49402538	24.25	122.25	0.00017857556	0.10363591	0.08351023	3.0918508	2022-01-01
1	0.49402538	24.25	122.5	0.00018003889	0.10534006	0.083043925	3.045339	2022-01-01
1	0.49402538	24.25	122.75	0.0001851942	0.12240306	0.08489042	3.035222	2022-01-01
1	0.49402538	24.25	123.0	0.00018970178	0.11524292	0.0834211	3.006823	2022-01-01
1	0.49402538	24.5	119.25	0.0011282952	0.23945317	0.10181396	4.4778543	2022-01-01
1	0.49402538	24.5	119.5	0.0010292178	0.3088865	0.12535578	4.4881806	2022-01-01
1	0.49402538	24.5	119.75	0.0010110914	0.22915815	0.1095174	4.477431	2022-01-01
1	0.49402538	24.5	120.0	0.0010319673	0.17476416	0.099135235	4.5928392	2022-01-01
1	0.49402538	24.5	120.25	0.0010581514	0.12866564	0.1044914	4.8027925	2022-01-01
1	0.49402538	24.5	120.5	0.0014557347	0.10719754	0.10438293	5.036629	2022-01-01
1	0.49402538	24.5	122.0	0.00039228855	0.46968147	0.11193925	3.2452261	2022-01-01
1	0.49402538	24.5	122.25	0.0002157442	0.19203791	0.09049266	3.128583	2022-01-01
1	0.49402538	24.5	122.5	0.00018006747	0.119019225	0.08435108	3.051045	2022-01-01
1	0.49402538	24.5	122.75	0.00018478102	0.12436521	0.08495568	3.0283446	2022-01-01
1	0.49402538	24.5	123.0	0.00019703482	0.13007313	0.084799156	3.0192757	2022-01-01
1	0.49402538	24.75	119.25	0.0019790526	0.6451066	0.031868003	5.128833	2022-01-01
1	0.49402538	24.75	119.5	0.0014112722	0.41625747	0.07136427	4.6967516	2022-01-01
1	0.49402538	24.75	119.75	0.0012532976	0.3251418	0.07962536	4.6034503	2022-01-01
1	0.49402538	24.75	120.0	0.0012452297	0.26798382	0.071852356	4.586137	2022-01-01
1	0.49402538	24.75	120.25	0.0011613868	0.19686864	0.080192626	4.62171	2022-01-01
1	0.49402538	24.75	120.5	0.0011696249	0.14661318	0.0947334	4.8519254	2022-01-01
1	0.49402538	24.75	120.75	0.0015157799	0.1428903	0.09953966	5.0112505	2022-01-01
1	0.49402538	24.75	122.0	0.0005490836	0.57460284	0.11899297	3.3287585	2022-01-01
1	0.49402538	24.75	122.25	0.00027408876	0.36353087	0.10349348	3.2168033	2022-01-01
1	0.49402538	24.75	122.5	0.00018702427	0.18334974	0.08956401	3.0985904	2022-01-01
1	0.49402538	24.75	122.75	0.00018301139	0.13923599	0.086100645	3.0304096	2022-01-01
1	0.49402538	24.75	123.0	0.00018938162	0.1400879	0.08570514	3.0212655	2022-01-01
1	0.49402538	25.0	119.25	0.003808563	1.8409795	0.008078833	7.0565367	2022-01-01
1	0.49402538	25.0	119.5	0.0024130053	1.1239929	0.011948682	5.768199	2022-01-01
1	0.49402538	25.0	119.75	0.0017729724	0.73634636	0.03370518	5.0874176	2022-01-01
1	0.49402538	25.0	120.0	0.0015551979	0.50378394	0.039720666	4.892192	2022-01-01
1	0.49402538	25.0	120.25	0.001388887	0.37413645	0.04561258	4.9064026	2022-01-01
1	0.49402538	25.0	120.5	0.0012571187	0.27843523	0.06807252	4.9782076	2022-01-01
1	0.49402538	25.0	120.75	0.0013351494	0.18789452	0.09001375	4.940155	2022-01-01
1	0.49402538	25.0	122.0	0.000764793	0.5863731	0.117857546	3.3415608	2022-01-01
1	0.49402538	25.0	122.25	0.0003660422	0.49384555	0.11286846	3.2919707	2022-01-01
1	0.49402538	25.0	122.5	0.00021295888	0.32618457	0.10044353	3.197958	2022-01-01
1	0.49402538	25.0	122.75	0.00018534261	0.20544703	0.0910916	3.0679898	2022-01-01
1	0.49402538	25.0	123.0	0.0001871582	0.17485091	0.0889184	3.0342937	2022-01-01
1	0.49402538	25.25	119.25	0.0057419743	2.9239306	0.0091441395	8.424795	2022-01-01
1	0.49402538	25.25	119.5	0.0036902959	2.0979996	0.006714871	7.36493	2022-01-01
1	0.49402538	25.25	119.75	0.002597209	1.6814189	0.009726992	6.4569983	2022-01-01
1	0.49402538	25.25	120.0	0.0019725503	1.0189005	0.019978983	5.612415	2022-01-01
1	0.49402538	25.25	120.25	0.0016223333	0.6636239	0.028006803	5.3947964	2022-01-01
1	0.49402538	25.25	120.5	0.001422873	0.44190997	0.05660195	5.4143558	2022-01-01
1	0.49402538	25.25	120.75	0.001291065	0.25714767	0.079157695	4.968985	2022-01-01
1	0.49402538	25.25	121.0	0.001472478	0.25988755	0.08794289	4.706975	2022-01-01
1	0.49402538	25.25	121.25	0.0018583932	0.4134974	0.103796795	4.3458853	2022-01-01
1	0.49402538	25.25	121.5	0.0016787718	0.6038866	0.11897948	3.8010583	2022-01-01
1	0.49402538	25.25	121.75	0.0010012612	0.62793463	0.11867424	3.4214904	2022-01-01
1	0.49402538	25.25	122.0	0.0007887258	0.53851783	0.11319281	3.24305	2022-01-01
1	0.49402538	25.25	122.25	0.00047905208	0.4998691	0.11233525	3.2804573	2022-01-01
1	0.49402538	25.25	122.5	0.00027431882	0.4237817	0.10780183	3.2593946	2022-01-01
1	0.49402538	25.25	122.75	0.00020189691	0.3001395	0.09831947	3.1334558	2022-01-01
1	0.49402538	25.25	123.0	0.00019013547	0.24411021	0.09418236	3.061489	2022-01-01
1	0.49402538	25.5	119.75	0.003414205	2.6425002	0.0092337895	7.877453	2022-01-01
1	0.49402538	25.5	120.0	0.002318642	1.5404713	0.01837048	6.373143	2022-01-01
1	0.49402538	25.5	120.25	0.0017066079	0.9195874	0.034223005	5.9029646	2022-01-01
1	0.49402538	25.5	120.5	0.0014535479	0.5088512	0.0688273	5.767975	2022-01-01
1	0.49402538	25.5	120.75	0.0012757794	0.32641283	0.08247354	4.8879247	2022-01-01
1	0.49402538	25.5	121.0	0.0012154873	0.32701254	0.09007719	4.4341884	2022-01-01
1	0.49402538	25.5	121.25	0.0011404438	0.452268	0.103271425	3.9077678	2022-01-01
1	0.49402538	25.5	121.5	0.0008821711	0.5722571	0.11388542	3.4861891	2022-01-01
1	0.49402538	25.5	121.75	0.0007165327	0.5214157	0.11166206	3.2206042	2022-01-01
1	0.49402538	25.5	122.0	0.00062943535	0.46371043	0.108252585	3.1674025	2022-01-01
1	0.49402538	25.5	122.25	0.0004675421	0.48123956	0.110929534	3.2573965	2022-01-01
1	0.49402538	25.5	122.5	0.00030445395	0.4613868	0.11029889	3.2777364	2022-01-01
1	0.49402538	25.5	122.75	0.00022351585	0.3965484	0.10547364	3.198714	2022-01-01
1	0.49402538	25.5	123.0	0.00020126066	0.3661582	0.103073746	3.1349459	2022-01-01
1	1.5413754	21.75	119.25	0.0003565083	0.05934639	0.09720938	2.9779308	2022-01-01
1	1.5413754	21.75	119.5	0.00033376584	0.05648084	0.09299868	3.001714	2022-01-01
1	1.5413754	21.75	119.75	0.00030581641	0.05808252	0.0909048	2.987863	2022-01-01
1	1.5413754	21.75	120.0	0.0002822255	0.065327965	0.09063004	2.95949	2022-01-01
1	1.5413754	21.75	120.25	0.00026716362	0.07075634	0.091300905	2.9252515	2022-01-01
1	1.5413754	21.75	120.5	0.00026407852	0.076971285	0.09352167	2.873062	2022-01-01
1	1.5413754	21.75	120.75	0.00029002322	0.06539805	0.09299638	2.8901105	2022-01-01
1	1.5413754	21.75	121.0	0.0002612528	0.043875743	0.08455306	2.9618616	2022-01-01
1	1.5413754	21.75	121.25	0.00022600207	0.026944367	0.07877185	2.951222	2022-01-01
1	1.5413754	21.75	121.5	0.00020500635	0.026792703	0.07708035	2.922236	2022-01-01
1	1.5413754	21.75	121.75	0.00022106926	0.066262215	0.082765	2.934519	2022-01-01
1	1.5413754	21.75	122.0	0.0002282638	0.093365975	0.08655131	2.9557567	2022-01-01
1	1.5413754	21.75	122.25	0.00022539737	0.098063834	0.08842613	2.9689784	2022-01-01
1	1.5413754	21.75	122.5	0.00021457221	0.08529617	0.087664984	3.009924	2022-01-01
1	1.5413754	21.75	122.75	0.0001934927	0.05947271	0.08424967	3.070145	2022-01-01
1	1.5413754	21.75	123.0	0.00017174323	0.03486963	0.08054137	3.1440468	2022-01-01
1	1.5413754	22.0	119.25	0.00033116105	0.065463886	0.09777867	2.9477668	2022-01-01
1	1.5413754	22.0	119.5	0.00030757225	0.06711941	0.09441885	2.9671574	2022-01-01
1	1.5413754	22.0	119.75	0.00028260128	0.07216002	0.092887014	2.9472573	2022-01-01
1	1.5413754	22.0	120.0	0.00026934172	0.07344151	0.09241996	2.917646	2022-01-01
1	1.5413754	22.0	120.25	0.00025352236	0.07270801	0.09467404	2.8468914	2022-01-01
1	1.5413754	22.0	120.5	0.00032059607	0.06528838	0.097340845	2.7460756	2022-01-01
1	1.5413754	22.0	121.0	0.00033622206	0.059349347	0.09230088	2.8782551	2022-01-01
1	1.5413754	22.0	121.25	0.00024113762	0.03830325	0.081751436	2.9397917	2022-01-01
1	1.5413754	22.0	121.5	0.00021621195	0.055877805	0.08056879	2.939519	2022-01-01
1	1.5413754	22.0	121.75	0.00023299333	0.08991064	0.086329326	2.9578156	2022-01-01
1	1.5413754	22.0	122.0	0.00024056394	0.10853388	0.08898668	2.9583569	2022-01-01
1	1.5413754	22.0	122.25	0.00023741883	0.12549779	0.091560245	2.972148	2022-01-01
1	1.5413754	22.0	122.5	0.00022997602	0.10415404	0.0898625	3.0252042	2022-01-01
1	1.5413754	22.0	122.75	0.00021505341	0.08083482	0.0872512	3.0813575	2022-01-01
1	1.5413754	22.0	123.0	0.00019466181	0.060086414	0.083804145	3.156394	2022-01-01
1	1.5413754	22.25	119.25	0.0003177834	0.08491941	0.10428524	2.855455	2022-01-01
1	1.5413754	22.25	119.5	0.00030362688	0.07294544	0.09877215	2.89116	2022-01-01
1	1.5413754	22.25	119.75	0.00029110062	0.072229415	0.096431024	2.888591	2022-01-01
1	1.5413754	22.25	120.0	0.00027308275	0.0735043	0.097009555	2.8433197	2022-01-01
1	1.5413754	22.25	120.25	0.000324678	0.07201433	0.09930965	2.7467139	2022-01-01
1	1.5413754	22.25	120.5	0.00077146327	0.06780291	0.10029638	2.7138243	2022-01-01
1	1.5413754	22.25	121.0	0.00053372054	0.0881136	0.09925592	2.844593	2022-01-01
1	1.5413754	22.25	121.25	0.00030141056	0.07093163	0.08928476	2.918414	2022-01-01
1	1.5413754	22.25	121.5	0.0002563554	0.070262484	0.0855824	2.9340756	2022-01-01
1	1.5413754	22.25	121.75	0.00026587595	0.08541846	0.08691087	2.9264293	2022-01-01
1	1.5413754	22.25	122.0	0.00026268576	0.10397049	0.08824761	2.9085884	2022-01-01
1	1.5413754	22.25	122.25	0.00024945952	0.11657742	0.089848936	2.9289963	2022-01-01
1	1.5413754	22.25	122.5	0.00023919954	0.101969205	0.08867281	3.0158014	2022-01-01
1	1.5413754	22.25	122.75	0.00022582799	0.090626866	0.087786034	3.088903	2022-01-01
1	1.5413754	22.25	123.0	0.00020879752	0.07861301	0.08615708	3.148977	2022-01-01
1	1.5413754	22.5	119.25	0.00035806806	0.15673569	0.11921566	2.813159	2022-01-01
1	1.5413754	22.5	119.5	0.00031759223	0.118100174	0.11182208	2.7710483	2022-01-01
1	1.5413754	22.5	119.75	0.00029023463	0.09009864	0.104828164	2.7419786	2022-01-01
1	1.5413754	22.5	120.0	0.00028611132	0.08637438	0.10487734	2.6950188	2022-01-01
1	1.5413754	22.5	120.25	0.00088414096	0.10443733	0.10459984	2.709821	2022-01-01
1	1.5413754	22.5	120.5	0.0015913496	0.09380766	0.101508535	2.7681143	2022-01-01
1	1.5413754	22.5	121.0	0.00087159633	0.14938088	0.10395543	2.9269056	2022-01-01
1	1.5413754	22.5	121.25	0.00052332896	0.12100068	0.096643865	2.939657	2022-01-01
1	1.5413754	22.5	121.5	0.00037886566	0.12525444	0.09443806	2.9365973	2022-01-01
1	1.5413754	22.5	121.75	0.00034229853	0.1252027	0.09362771	2.918674	2022-01-01
1	1.5413754	22.5	122.0	0.0002963713	0.12935188	0.09231587	2.9101908	2022-01-01
1	1.5413754	22.5	122.25	0.0002564335	0.12663856	0.09101579	2.9301286	2022-01-01
1	1.5413754	22.5	122.5	0.00023846183	0.10586789	0.088540725	3.0135643	2022-01-01
1	1.5413754	22.5	122.75	0.0002242368	0.095826566	0.087918065	3.1009068	2022-01-01
1	1.5413754	22.5	123.0	0.00021156463	0.09050597	0.08786899	3.1431012	2022-01-01
1	1.5413754	22.75	119.25	0.00046005074	0.26640567	0.13534069	3.077093	2022-01-01
1	1.5413754	22.75	119.5	0.0003313524	0.1562195	0.12110093	2.7461743	2022-01-01
1	1.5413754	22.75	119.75	0.00029634178	0.08825146	0.10879471	2.608422	2022-01-01
1	1.5413754	22.75	120.0	0.0004313133	0.1303043	0.112353496	2.627865	2022-01-01
1	1.5413754	22.75	121.25	0.0008861463	0.15468667	0.098770976	3.000327	2022-01-01
1	1.5413754	22.75	121.5	0.0004512627	0.15481956	0.09635658	2.9434764	2022-01-01
1	1.5413754	22.75	121.75	0.00036825764	0.13684149	0.0947977	2.913599	2022-01-01
1	1.5413754	22.75	122.0	0.0003057568	0.13004209	0.092663705	2.933928	2022-01-01
1	1.5413754	22.75	122.25	0.00024434447	0.12912774	0.09049456	2.9553668	2022-01-01
1	1.5413754	22.75	122.5	0.00022365703	0.10366503	0.08763638	3.042505	2022-01-01
1	1.5413754	22.75	122.75	0.00021433723	0.092260756	0.08756553	3.1183536	2022-01-01
1	1.5413754	22.75	123.0	0.00020621272	0.091998205	0.08850953	3.1451724	2022-01-01
1	1.5413754	23.0	119.25	0.000538233	0.22550654	0.1348791	3.2953913	2022-01-01
1	1.5413754	23.0	119.5	0.0004648863	0.2161645	0.1298738	3.1362815	2022-01-01
1	1.5413754	23.0	119.75	0.0003654906	0.19593686	0.11803797	2.751442	2022-01-01
1	1.5413754	23.0	120.0	0.0009958871	0.26382196	0.122148305	2.8901994	2022-01-01
1	1.5413754	23.0	121.5	0.0004639635	0.1587955	0.09506396	2.9504757	2022-01-01
1	1.5413754	23.0	121.75	0.00031693105	0.14235133	0.093177795	2.9298708	2022-01-01
1	1.5413754	23.0	122.0	0.00026329668	0.12970653	0.09053372	2.9764278	2022-01-01
1	1.5413754	23.0	122.25	0.00021028524	0.12838385	0.088800654	3.0313163	2022-01-01
1	1.5413754	23.0	122.5	0.0001995076	0.09479625	0.08634145	3.1170573	2022-01-01
1	1.5413754	23.0	122.75	0.00019954127	0.0914839	0.08762122	3.1499996	2022-01-01
1	1.5413754	23.0	123.0	0.00019671262	0.09733954	0.0890253	3.1719384	2022-01-01
1	1.5413754	23.25	119.25	0.00063186855	0.14335835	0.12916116	3.4299808	2022-01-01
1	1.5413754	23.25	119.5	0.0013262811	0.1452165	0.117101416	3.5199594	2022-01-01
1	1.5413754	23.25	119.75	0.0005800127	0.26295108	0.12349323	2.947788	2022-01-01
1	1.5413754	23.25	120.0	0.0019557683	0.15859386	0.110179946	3.940532	2022-01-01
1	1.5413754	23.25	121.5	0.00052417954	0.18285026	0.09601249	2.9881537	2022-01-01
1	1.5413754	23.25	121.75	0.0002785112	0.14959228	0.09196754	2.9547164	2022-01-01
