month	depth	latitude	longitude	nppv	o2	time
1	0.49402538	24.5	119.5	21.250793	239.54776	2025-01-01
1	0.49402538	24.5	119.75	20.109459	242.65643	2025-01-01
1	0.49402538	24.5	120.0	17.070948	244.19522	2025-01-01
1	0.49402538	24.5	120.25	14.432322	243.73425	2025-01-01
1	0.49402538	24.5	120.5	12.0307455	243.34805	2025-01-01
1	0.49402538	24.5	122.0	16.454807	210.62773	2025-01-01
1	0.49402538	24.5	122.25	13.631343	210.19322	2025-01-01
1	0.49402538	24.5	122.5	11.301498	210.9954	2025-01-01
1	0.49402538	24.5	122.75	9.933842	211.86307	2025-01-01
1	0.49402538	24.5	123.0	9.867996	212.47159	2025-01-01
1	0.49402538	24.75	119.25	17.380177	255.0421	2025-01-01
1	0.49402538	24.75	119.5	20.766743	247.71687	2025-01-01
1	0.49402538	24.75	119.75	20.067015	246.3493	2025-01-01
1	0.49402538	24.75	120.0	15.733937	246.0194	2025-01-01
1	0.49402538	24.75	120.25	14.122043	245.02785	2025-01-01
1	0.49402538	24.75	120.5	12.268749	243.97012	2025-01-01
1	0.49402538	24.75	120.75	12.082069	243.34985	2025-01-01
1	0.49402538	24.75	122.0	24.210627	211.72057	2025-01-01
1	0.49402538	24.75	122.25	14.739954	209.80942	2025-01-01
1	0.49402538	24.75	122.5	12.039234	210.22368	2025-01-01
1	0.49402538	24.75	122.75	10.20323	211.56525	2025-01-01
1	0.49402538	24.75	123.0	9.872905	212.40009	2025-01-01
1	0.49402538	25.0	119.25	14.782297	267.39062	2025-01-01
1	0.49402538	25.0	119.5	13.017447	260.04547	2025-01-01
1	0.49402538	25.0	119.75	14.854901	252.8271	2025-01-01
1	0.49402538	25.0	120.0	14.94182	248.52492	2025-01-01
1	0.49402538	25.0	120.25	14.492681	246.8782	2025-01-01
1	0.49402538	25.0	120.5	13.241709	245.14987	2025-01-01
1	0.49402538	25.0	120.75	12.105989	243.53993	2025-01-01
1	0.49402538	25.0	122.0	26.569311	217.35414	2025-01-01
1	0.49402538	25.0	122.25	20.343481	211.13634	2025-01-01
1	0.49402538	25.0	122.5	13.549819	209.85085	2025-01-01
1	0.49402538	25.0	122.75	10.896164	210.92807	2025-01-01
1	0.49402538	25.0	123.0	10.3677025	211.97153	2025-01-01
1	0.49402538	25.25	119.25	18.879263	274.14926	2025-01-01
1	0.49402538	25.25	119.5	13.497709	269.41916	2025-01-01
1	0.49402538	25.25	119.75	12.610677	261.67377	2025-01-01
1	0.49402538	25.25	120.0	13.943392	253.78146	2025-01-01
1	0.49402538	25.25	120.25	14.591923	249.67456	2025-01-01
1	0.49402538	25.25	120.5	13.330422	246.00601	2025-01-01
1	0.49402538	25.25	120.75	13.007418	243.60957	2025-01-01
1	0.49402538	25.25	121.0	18.480503	242.24701	2025-01-01
1	0.49402538	25.25	121.25	30.227524	241.86388	2025-01-01
1	0.49402538	25.25	121.5	38.934494	240.66759	2025-01-01
1	0.49402538	25.25	121.75	34.74204	233.24545	2025-01-01
1	0.49402538	25.25	122.0	27.890505	223.78815	2025-01-01
1	0.49402538	25.25	122.25	22.038904	213.5369	2025-01-01
1	0.49402538	25.25	122.5	14.389895	210.1709	2025-01-01
1	0.49402538	25.25	122.75	11.62837	210.45116	2025-01-01
1	0.49402538	25.25	123.0	10.592209	211.47818	2025-01-01
1	0.49402538	25.5	119.75	15.889678	270.60776	2025-01-01
1	0.49402538	25.5	120.0	12.962272	260.67426	2025-01-01
1	0.49402538	25.5	120.25	14.52682	252.43814	2025-01-01
1	0.49402538	25.5	120.5	14.024626	246.25641	2025-01-01
1	0.49402538	25.5	120.75	15.631873	243.22118	2025-01-01
1	0.49402538	25.5	121.0	22.9221	240.55566	2025-01-01
1	0.49402538	25.5	121.25	30.84181	237.45842	2025-01-01
1	0.49402538	25.5	121.5	33.88365	231.63185	2025-01-01
1	0.49402538	25.5	121.75	33.235123	226.05814	2025-01-01
1	0.49402538	25.5	122.0	31.987122	219.83942	2025-01-01
1	0.49402538	25.5	122.25	25.504143	213.28928	2025-01-01
1	0.49402538	25.5	122.5	14.314843	209.72949	2025-01-01
1	0.49402538	25.5	122.75	12.121224	209.934	2025-01-01
1	0.49402538	25.5	123.0	11.560679	210.75204	2025-01-01
1	1.5413754	21.75	119.25	15.107576	208.10759	2025-01-01
1	1.5413754	21.75	119.5	14.581369	208.23578	2025-01-01
1	1.5413754	21.75	119.75	13.636328	208.43645	2025-01-01
1	1.5413754	21.75	120.0	14.142522	208.60867	2025-01-01
1	1.5413754	21.75	120.25	14.439446	208.76323	2025-01-01
1	1.5413754	21.75	120.5	14.682278	209.2245	2025-01-01
1	1.5413754	21.75	120.75	12.679913	210.6836	2025-01-01
1	1.5413754	21.75	121.0	13.666641	211.97794	2025-01-01
1	1.5413754	21.75	121.25	14.295589	212.33139	2025-01-01
1	1.5413754	21.75	121.5	13.85541	211.68924	2025-01-01
1	1.5413754	21.75	121.75	12.217547	210.62476	2025-01-01
1	1.5413754	21.75	122.0	11.130923	209.92244	2025-01-01
1	1.5413754	21.75	122.25	10.554031	210.33455	2025-01-01
1	1.5413754	21.75	122.5	9.721993	211.25412	2025-01-01
1	1.5413754	21.75	122.75	9.324226	211.39087	2025-01-01
1	1.5413754	21.75	123.0	9.101696	211.23997	2025-01-01
1	1.5413754	22.0	119.25	18.071035	209.07394	2025-01-01
1	1.5413754	22.0	119.5	18.16631	209.12802	2025-01-01
1	1.5413754	22.0	119.75	18.198223	209.33682	2025-01-01
1	1.5413754	22.0	120.0	17.709133	209.47954	2025-01-01
1	1.5413754	22.0	120.25	17.229681	209.87877	2025-01-01
1	1.5413754	22.0	120.5	16.584293	211.11852	2025-01-01
1	1.5413754	22.0	121.0	12.599359	212.78253	2025-01-01
1	1.5413754	22.0	121.25	14.220892	212.98376	2025-01-01
1	1.5413754	22.0	121.5	15.735664	212.61592	2025-01-01
1	1.5413754	22.0	121.75	14.77203	211.66092	2025-01-01
1	1.5413754	22.0	122.0	12.873549	210.57431	2025-01-01
1	1.5413754	22.0	122.25	11.062068	210.30618	2025-01-01
1	1.5413754	22.0	122.5	9.899282	210.87665	2025-01-01
1	1.5413754	22.0	122.75	9.3248205	211.06932	2025-01-01
1	1.5413754	22.0	123.0	9.263171	210.88768	2025-01-01
1	1.5413754	22.25	119.25	19.1804	212.79779	2025-01-01
1	1.5413754	22.25	119.5	21.307459	213.04984	2025-01-01
1	1.5413754	22.25	119.75	21.58436	213.26837	2025-01-01
1	1.5413754	22.25	120.0	20.645885	213.01355	2025-01-01
1	1.5413754	22.25	120.25	19.50707	212.86649	2025-01-01
1	1.5413754	22.25	120.5	18.031239	213.77412	2025-01-01
1	1.5413754	22.25	121.0	12.848641	212.48462	2025-01-01
1	1.5413754	22.25	121.25	14.192105	212.60817	2025-01-01
1	1.5413754	22.25	121.5	16.022125	212.49048	2025-01-01
1	1.5413754	22.25	121.75	15.160756	212.04657	2025-01-01
1	1.5413754	22.25	122.0	13.313305	211.16719	2025-01-01
1	1.5413754	22.25	122.25	11.74929	210.54922	2025-01-01
1	1.5413754	22.25	122.5	9.753604	210.42303	2025-01-01
1	1.5413754	22.25	122.75	9.053959	210.63873	2025-01-01
1	1.5413754	22.25	123.0	9.305654	210.80128	2025-01-01
1	1.5413754	22.5	119.25	17.488512	217.46068	2025-01-01
1	1.5413754	22.5	119.5	21.13652	217.70265	2025-01-01
1	1.5413754	22.5	119.75	20.866488	217.602	2025-01-01
1	1.5413754	22.5	120.0	20.754177	216.30786	2025-01-01
1	1.5413754	22.5	120.25	21.779482	215.08896	2025-01-01
1	1.5413754	22.5	120.5	18.945581	215.4265	2025-01-01
1	1.5413754	22.5	121.0	17.370075	212.77214	2025-01-01
1	1.5413754	22.5	121.25	14.276595	212.48447	2025-01-01
1	1.5413754	22.5	121.5	16.382408	212.33888	2025-01-01
1	1.5413754	22.5	121.75	15.265602	211.97911	2025-01-01
1	1.5413754	22.5	122.0	13.386282	211.40895	2025-01-01
1	1.5413754	22.5	122.25	11.603413	210.65308	2025-01-01
1	1.5413754	22.5	122.5	9.619093	210.13724	2025-01-01
1	1.5413754	22.5	122.75	9.002136	210.27486	2025-01-01
1	1.5413754	22.5	123.0	8.92687	210.6048	2025-01-01
1	1.5413754	22.75	119.25	20.942816	218.09222	2025-01-01
1	1.5413754	22.75	119.5	20.456982	217.60576	2025-01-01
1	1.5413754	22.75	119.75	20.825596	217.30771	2025-01-01
1	1.5413754	22.75	120.0	20.446615	216.53166	2025-01-01
1	1.5413754	22.75	121.25	17.406055	212.85123	2025-01-01
1	1.5413754	22.75	121.5	16.041813	212.52756	2025-01-01
1	1.5413754	22.75	121.75	15.000713	212.01799	2025-01-01
1	1.5413754	22.75	122.0	13.514538	211.46176	2025-01-01
1	1.5413754	22.75	122.25	11.547917	210.62357	2025-01-01
1	1.5413754	22.75	122.5	9.916737	209.94553	2025-01-01
1	1.5413754	22.75	122.75	9.241737	210.06851	2025-01-01
1	1.5413754	22.75	123.0	9.094299	210.36893	2025-01-01
1	1.5413754	23.0	119.25	24.059044	220.09766	2025-01-01
1	1.5413754	23.0	119.5	22.796654	218.13486	2025-01-01
1	1.5413754	23.0	119.75	20.145985	217.06967	2025-01-01
1	1.5413754	23.0	120.0	22.1848	218.2976	2025-01-01
1	1.5413754	23.0	121.5	14.776136	212.62021	2025-01-01
1	1.5413754	23.0	121.75	15.037311	211.86719	2025-01-01
1	1.5413754	23.0	122.0	13.769032	211.33128	2025-01-01
1	1.5413754	23.0	122.25	12.007704	210.50992	2025-01-01
1	1.5413754	23.0	122.5	10.493596	209.86792	2025-01-01
1	1.5413754	23.0	122.75	9.753191	210.03168	2025-01-01
1	1.5413754	23.0	123.0	9.467922	210.43536	2025-01-01
1	1.5413754	23.25	119.25	23.49873	223.31482	2025-01-01
1	1.5413754	23.25	119.5	19.29966	228.80844	2025-01-01
1	1.5413754	23.25	119.75	20.608068	219.38622	2025-01-01
1	1.5413754	23.25	120.0	26.382053	231.97575	2025-01-01
1	1.5413754	23.25	121.5	16.021135	212.31944	2025-01-01
1	1.5413754	23.25	121.75	14.820401	211.67638	2025-01-01
1	1.5413754	23.25	122.0	13.855147	211.1892	2025-01-01
1	1.5413754	23.25	122.25	12.529273	210.51483	2025-01-01
1	1.5413754	23.25	122.5	11.405716	210.13698	2025-01-01
1	1.5413754	23.25	122.75	10.491927	210.41301	2025-01-01
1	1.5413754	23.25	123.0	8.97285	210.84767	2025-01-01
1	1.5413754	23.5	119.25	18.398483	227.62935	2025-01-01
1	1.5413754	23.5	119.5	23.228981	228.5403	2025-01-01
1	1.5413754	23.5	119.75	25.99739	220.85892	2025-01-01
1	1.5413754	23.5	120.0	28.462957	238.74748	2025-01-01
1	1.5413754	23.5	121.75	14.748977	211.61227	2025-01-01
1	1.5413754	23.5	122.0	14.2724285	211.13924	2025-01-01
1	1.5413754	23.5	122.25	13.153749	210.83441	2025-01-01
1	1.5413754	23.5	122.5	11.479192	210.74507	2025-01-01
1	1.5413754	23.5	122.75	9.796394	210.93661	2025-01-01
1	1.5413754	23.5	123.0	8.7910385	211.2715	2025-01-01
1	1.5413754	23.75	119.25	18.49856	230.06294	2025-01-01
1	1.5413754	23.75	119.5	24.126408	227.22276	2025-01-01
1	1.5413754	23.75	119.75	21.921066	223.62105	2025-01-01
1	1.5413754	23.75	120.0	25.346447	235.82011	2025-01-01
1	1.5413754	23.75	121.75	15.150741	211.68155	2025-01-01
1	1.5413754	23.75	122.0	14.74924	211.1088	2025-01-01
1	1.5413754	23.75	122.25	12.982565	211.1055	2025-01-01
1	1.5413754	23.75	122.5	11.040327	211.1167	2025-01-01
1	1.5413754	23.75	122.75	9.5606365	211.31543	2025-01-01
1	1.5413754	23.75	123.0	8.858243	211.63226	2025-01-01
1	1.5413754	24.0	119.25	18.131983	231.19063	2025-01-01
1	1.5413754	24.0	119.5	20.739847	229.20836	2025-01-01
1	1.5413754	24.0	119.75	24.900908	229.6927	2025-01-01
1	1.5413754	24.0	120.0	25.225279	234.86458	2025-01-01
1	1.5413754	24.0	120.25	20.415247	241.31418	2025-01-01
1	1.5413754	24.0	121.75	14.977235	211.89445	2025-01-01
1	1.5413754	24.0	122.0	14.83266	210.96948	2025-01-01
1	1.5413754	24.0	122.25	13.319912	211.01979	2025-01-01
1	1.5413754	24.0	122.5	10.933782	211.277	2025-01-01
1	1.5413754	24.0	122.75	9.941928	211.61664	2025-01-01
1	1.5413754	24.0	123.0	9.2280445	211.98727	2025-01-01
1	1.5413754	24.25	119.25	18.061666	233.95572	2025-01-01
1	1.5413754	24.25	119.5	22.378305	236.09045	2025-01-01
1	1.5413754	24.25	119.75	22.786787	241.25551	2025-01-01
1	1.5413754	24.25	120.0	20.195017	241.44412	2025-01-01
1	1.5413754	24.25	120.25	15.736571	241.86937	2025-01-01
1	1.5413754	24.25	121.75	15.913727	211.25754	2025-01-01
1	1.5413754	24.25	122.0	14.82907	210.89375	2025-01-01
1	1.5413754	24.25	122.25	12.727893	210.79184	2025-01-01
1	1.5413754	24.25	122.5	10.929887	211.44376	2025-01-01
1	1.5413754	24.25	122.75	9.903389	211.82864	2025-01-01
1	1.5413754	24.25	123.0	9.414966	212.31021	2025-01-01
1	1.5413754	24.5	119.25	22.409185	240.7929	2025-01-01
1	1.5413754	24.5	119.5	21.25182	239.54651	2025-01-01
1	1.5413754	24.5	119.75	20.110178	242.65489	2025-01-01
1	1.5413754	24.5	120.0	17.072308	244.19336	2025-01-01
1	1.5413754	24.5	120.25	14.432779	243.73201	2025-01-01
1	1.5413754	24.5	120.5	12.030281	243.34683	2025-01-01
1	1.5413754	24.5	122.0	16.459858	210.61812	2025-01-01
1	1.5413754	24.5	122.25	13.634891	210.18262	2025-01-01
1	1.5413754	24.5	122.5	11.304252	210.98509	2025-01-01
1	1.5413754	24.5	122.75	9.935679	211.85396	2025-01-01
1	1.5413754	24.5	123.0	9.869112	212.465	2025-01-01
1	1.5413754	24.75	119.25	17.382202	255.04031	2025-01-01
1	1.5413754	24.75	119.5	20.768608	247.7156	2025-01-01
1	1.5413754	24.75	119.75	20.06865	246.3493	2025-01-01
1	1.5413754	24.75	120.0	15.735238	246.01894	2025-01-01
1	1.5413754	24.75	120.25	14.122814	245.02657	2025-01-01
1	1.5413754	24.75	120.5	12.268805	243.96857	2025-01-01
1	1.5413754	24.75	120.75	12.082293	243.34863	2025-01-01
1	1.5413754	24.75	122.0	24.21731	211.71008	2025-01-01
1	1.5413754	24.75	122.25	14.743955	209.79741	2025-01-01
1	1.5413754	24.75	122.5	12.042383	210.21198	2025-01-01
1	1.5413754	24.75	122.75	10.205454	211.55533	2025-01-01
1	1.5413754	24.75	123.0	9.874328	212.39093	2025-01-01
1	1.5413754	25.0	119.25	14.768527	267.3895	2025-01-01
1	1.5413754	25.0	119.5	13.018482	260.04358	2025-01-01
1	1.5413754	25.0	119.75	14.856363	252.8263	2025-01-01
1	1.5413754	25.0	120.0	14.943143	248.52487	2025-01-01
1	1.5413754	25.0	120.25	14.493921	246.87756	2025-01-01
1	1.5413754	25.0	120.5	13.242339	245.14853	2025-01-01
1	1.5413754	25.0	120.75	12.106284	243.53862	2025-01-01
1	1.5413754	25.0	122.0	26.572191	217.3436	2025-01-01
1	1.5413754	25.0	122.25	20.348572	211.12564	2025-01-01
1	1.5413754	25.0	122.5	13.553169	209.83871	2025-01-01
1	1.5413754	25.0	122.75	10.898745	210.91676	2025-01-01
1	1.5413754	25.0	123.0	10.369611	211.96196	2025-01-01
1	1.5413754	25.25	119.25	18.822802	274.15018	2025-01-01
1	1.5413754	25.25	119.5	13.47922	269.41708	2025-01-01
1	1.5413754	25.25	119.75	12.611393	261.6702	2025-01-01
1	1.5413754	25.25	120.0	13.944588	253.78114	2025-01-01
1	1.5413754	25.25	120.25	14.593162	249.67422	2025-01-01
1	1.5413754	25.25	120.5	13.331364	246.00485	2025-01-01
1	1.5413754	25.25	120.75	13.007932	243.6079	2025-01-01
1	1.5413754	25.25	121.0	18.481058	242.24538	2025-01-01
1	1.5413754	25.25	121.25	30.22892	241.86224	2025-01-01
1	1.5413754	25.25	121.5	38.938377	240.66373	2025-01-01
1	1.5413754	25.25	121.75	34.745926	233.23679	2025-01-01
1	1.5413754	25.25	122.0	27.89232	223.77692	2025-01-01
1	1.5413754	25.25	122.25	22.043648	213.5272	2025-01-01
1	1.5413754	25.25	122.5	14.393252	210.15915	2025-01-01
1	1.5413754	25.25	122.75	11.631109	210.43909	2025-01-01
1	1.5413754	25.25	123.0	10.594474	211.46764	2025-01-01
1	1.5413754	25.5	119.75	15.861472	270.6063	2025-01-01
1	1.5413754	25.5	120.0	12.963121	260.67188	2025-01-01
1	1.5413754	25.5	120.25	14.528011	252.4372	2025-01-01
1	1.5413754	25.5	120.5	14.025631	246.25523	2025-01-01
1	1.5413754	25.5	120.75	15.632494	243.21936	2025-01-01
1	1.5413754	25.5	121.0	22.922663	240.55255	2025-01-01
1	1.5413754	25.5	121.25	30.843649	237.45308	2025-01-01
1	1.5413754	25.5	121.5	33.887623	231.62335	2025-01-01
1	1.5413754	25.5	121.75	33.239277	226.04681	2025-01-01
1	1.5413754	25.5	122.0	31.99223	219.82883	2025-01-01
1	1.5413754	25.5	122.25	25.509552	213.27905	2025-01-01
1	1.5413754	25.5	122.5	14.318022	209.71631	2025-01-01
1	1.5413754	25.5	122.75	12.1240835	209.92102	2025-01-01
1	1.5413754	25.5	123.0	11.563415	210.74026	2025-01-01
1	2.6456685	21.75	119.25	15.109543	208.10262	2025-01-01
1	2.6456685	21.75	119.5	14.582852	208.23004	2025-01-01
1	2.6456685	21.75	119.75	13.637631	208.43022	2025-01-01
1	2.6456685	21.75	120.0	14.143555	208.60234	2025-01-01
1	2.6456685	21.75	120.25	14.440219	208.75732	2025-01-01
1	2.6456685	21.75	120.5	14.683147	209.21973	2025-01-01
1	2.6456685	21.75	120.75	12.680316	210.67918	2025-01-01
1	2.6456685	21.75	121.0	13.66639	211.97273	2025-01-01
1	2.6456685	21.75	121.25	14.295241	212.3263	2025-01-01
1	2.6456685	21.75	121.5	13.855658	211.68506	2025-01-01
1	2.6456685	21.75	121.75	12.218662	210.6206	2025-01-01
1	2.6456685	21.75	122.0	11.13201	209.91748	2025-01-01
1	2.6456685	21.75	122.25	10.555137	210.32837	2025-01-01
1	2.6456685	21.75	122.5	9.722772	211.24716	2025-01-01
1	2.6456685	21.75	122.75	9.324493	211.38388	2025-01-01
1	2.6456685	21.75	123.0	9.102186	211.233	2025-01-01
1	2.6456685	22.0	119.25	18.073309	209.06929	2025-01-01
1	2.6456685	22.0	119.5	18.168419	209.12302	2025-01-01
