depth	latitude	longitude	nppv	o2	time
763.33307	22.0	122.5	0.0	101.333755	2022-03-01
763.33307	22.0	122.75	0.0	101.15822	2022-03-01
763.33307	22.0	123.0	0.0	100.70819	2022-03-01
763.33307	22.25	119.25	0.0	96.96266	2022-03-01
763.33307	22.25	119.5	0.0	96.77214	2022-03-01
763.33307	22.25	119.75	0.0	96.859406	2022-03-01
763.33307	22.25	120.0	0.0	97.09624	2022-03-01
763.33307	22.25	121.0	0.0	93.90996	2022-03-01
763.33307	22.25	121.25	0.0	94.62927	2022-03-01
763.33307	22.25	121.5	0.0	95.52896	2022-03-01
763.33307	22.25	121.75	0.0	98.24078	2022-03-01
763.33307	22.25	122.0	0.0	99.56054	2022-03-01
763.33307	22.25	122.25	0.0	99.48355	2022-03-01
763.33307	22.25	122.5	0.0	100.00153	2022-03-01
763.33307	22.25	122.75	0.0	100.34971	2022-03-01
763.33307	22.25	123.0	0.0	100.50034	2022-03-01
763.33307	22.5	119.75	0.0	97.883934	2022-03-01
763.33307	22.5	120.0	0.0	97.72917	2022-03-01
763.33307	22.5	121.0	0.0	95.07943	2022-03-01
763.33307	22.5	121.25	0.0	94.03021	2022-03-01
763.33307	22.5	121.5	0.0	94.85391	2022-03-01
763.33307	22.5	121.75	0.0	96.5735	2022-03-01
763.33307	22.5	122.0	0.0	97.29184	2022-03-01
763.33307	22.5	122.25	0.0	97.236984	2022-03-01
763.33307	22.5	122.5	0.0	98.254425	2022-03-01
763.33307	22.5	122.75	0.0	99.23648	2022-03-01
763.33307	22.5	123.0	0.0	100.22786	2022-03-01
763.33307	22.75	121.25	0.0	95.44107	2022-03-01
763.33307	22.75	121.5	0.0	95.09576	2022-03-01
763.33307	22.75	121.75	0.0	95.498276	2022-03-01
763.33307	22.75	122.0	0.0	95.038765	2022-03-01
763.33307	22.75	122.25	0.0	95.14596	2022-03-01
763.33307	22.75	122.5	0.0	96.49823	2022-03-01
763.33307	22.75	122.75	0.0	98.21223	2022-03-01
763.33307	22.75	123.0	0.0	100.03717	2022-03-01
763.33307	23.0	121.5	0.0	94.90339	2022-03-01
763.33307	23.0	121.75	0.0	94.7163	2022-03-01
763.33307	23.0	122.0	0.0	93.40667	2022-03-01
763.33307	23.0	122.25	0.0	93.83991	2022-03-01
763.33307	23.0	122.5	0.0	95.41304	2022-03-01
763.33307	23.0	122.75	0.0	97.76947	2022-03-01
763.33307	23.0	123.0	0.0	100.148056	2022-03-01
763.33307	23.25	121.5	0.0	94.61729	2022-03-01
763.33307	23.25	121.75	0.0	94.911964	2022-03-01
763.33307	23.25	122.0	0.0	93.10015	2022-03-01
763.33307	23.25	122.25	0.0	93.57533	2022-03-01
763.33307	23.25	122.5	0.0	95.39243	2022-03-01
763.33307	23.25	122.75	0.0	98.17349	2022-03-01
763.33307	23.25	123.0	0.0	101.07825	2022-03-01
763.33307	23.5	121.75	0.0	96.010506	2022-03-01
763.33307	23.5	122.0	0.0	94.039635	2022-03-01
763.33307	23.5	122.25	0.0	94.22537	2022-03-01
763.33307	23.5	122.5	0.0	96.26081	2022-03-01
763.33307	23.5	122.75	0.0	99.340485	2022-03-01
763.33307	23.5	123.0	0.0	102.62533	2022-03-01
763.33307	23.75	121.75	0.0	96.976234	2022-03-01
763.33307	23.75	122.0	0.0	95.50618	2022-03-01
763.33307	23.75	122.25	0.0	95.31987	2022-03-01
763.33307	23.75	122.5	0.0	97.74746	2022-03-01
763.33307	23.75	122.75	0.0	101.47737	2022-03-01
763.33307	23.75	123.0	0.0	106.058014	2022-03-01
763.33307	24.0	121.75	0.0	97.273384	2022-03-01
763.33307	24.0	122.0	0.0	96.98471	2022-03-01
763.33307	24.0	122.25	0.0	96.91914	2022-03-01
763.33307	24.0	122.5	0.0	99.81657	2022-03-01
763.33307	24.0	122.75	0.0	104.03202	2022-03-01
763.33307	24.0	123.0	0.0	108.617096	2022-03-01
763.33307	24.25	121.75	0.0	97.84233	2022-03-01
763.33307	24.25	122.0	0.0	97.93728	2022-03-01
763.33307	24.25	122.25	0.0	98.345	2022-03-01
763.33307	24.25	122.5	0.0	101.43568	2022-03-01
763.33307	24.25	122.75	0.0	106.20884	2022-03-01
763.33307	24.25	123.0	0.0	107.25826	2022-03-01
763.33307	24.5	122.0	0.0	98.24194	2022-03-01
763.33307	24.5	122.25	0.0	98.69444	2022-03-01
763.33307	24.5	122.5	0.0	101.939476	2022-03-01
763.33307	24.5	122.75	0.0	106.446724	2022-03-01
763.33307	24.5	123.0	0.0	107.16837	2022-03-01
763.33307	24.75	122.5	0.0	101.107285	2022-03-01
763.33307	24.75	122.75	0.0	102.50028	2022-03-01
763.33307	24.75	123.0	0.0	104.479294	2022-03-01
763.33307	25.0	122.5	0.0	100.1754	2022-03-01
763.33307	25.0	122.75	0.0	99.48146	2022-03-01
763.33307	25.0	123.0	0.0	101.25845	2022-03-01
763.33307	25.25	122.5	0.0	99.80219	2022-03-01
763.33307	25.25	122.75	0.0	98.97725	2022-03-01
763.33307	25.25	123.0	0.0	98.82171	2022-03-01
763.33307	25.5	122.75	0.0	98.69426	2022-03-01
763.33307	25.5	123.0	0.0	98.45548	2022-03-01
902.3393	21.75	119.25	0.0	95.9343	2022-03-01
902.3393	21.75	119.5	0.0	95.987274	2022-03-01
902.3393	21.75	119.75	0.0	95.85991	2022-03-01
902.3393	21.75	120.0	0.0	95.55303	2022-03-01
902.3393	21.75	120.25	0.0	95.84348	2022-03-01
902.3393	21.75	120.5	0.0	96.12199	2022-03-01
902.3393	21.75	121.0	0.0	90.291214	2022-03-01
902.3393	21.75	121.25	0.0	87.6632	2022-03-01
902.3393	21.75	121.5	0.0	87.37375	2022-03-01
902.3393	21.75	121.75	0.0	88.01036	2022-03-01
902.3393	21.75	122.0	0.0	88.73059	2022-03-01
902.3393	21.75	122.25	0.0	88.51032	2022-03-01
902.3393	21.75	122.5	0.0	88.43612	2022-03-01
902.3393	21.75	122.75	0.0	88.83892	2022-03-01
902.3393	21.75	123.0	0.0	89.73003	2022-03-01
902.3393	22.0	119.25	0.0	95.63645	2022-03-01
902.3393	22.0	119.5	0.0	95.497604	2022-03-01
902.3393	22.0	119.75	0.0	95.436935	2022-03-01
902.3393	22.0	120.0	0.0	96.09538	2022-03-01
902.3393	22.0	120.25	0.0	96.10834	2022-03-01
902.3393	22.0	121.0	0.0	87.80325	2022-03-01
902.3393	22.0	121.25	0.0	86.91043	2022-03-01
902.3393	22.0	121.5	0.0	87.18228	2022-03-01
902.3393	22.0	121.75	0.0	87.68789	2022-03-01
902.3393	22.0	122.0	0.0	88.29129	2022-03-01
902.3393	22.0	122.25	0.0	87.97783	2022-03-01
902.3393	22.0	122.5	0.0	88.16125	2022-03-01
902.3393	22.0	122.75	0.0	88.746254	2022-03-01
902.3393	22.0	123.0	0.0	89.68831	2022-03-01
902.3393	22.25	119.25	0.0	96.934326	2022-03-01
902.3393	22.25	119.5	0.0	96.57481	2022-03-01
902.3393	22.25	119.75	0.0	96.7056	2022-03-01
902.3393	22.25	120.0	0.0	97.180115	2022-03-01
902.3393	22.25	121.25	0.0	86.10058	2022-03-01
902.3393	22.25	121.5	0.0	86.546486	2022-03-01
902.3393	22.25	121.75	0.0	87.49995	2022-03-01
902.3393	22.25	122.0	0.0	87.86604	2022-03-01
902.3393	22.25	122.25	0.0	87.64074	2022-03-01
902.3393	22.25	122.5	0.0	88.07182	2022-03-01
902.3393	22.25	122.75	0.0	88.784325	2022-03-01
902.3393	22.25	123.0	0.0	89.745995	2022-03-01
902.3393	22.5	121.25	0.0	86.39544	2022-03-01
902.3393	22.5	121.5	0.0	86.32086	2022-03-01
902.3393	22.5	121.75	0.0	87.07944	2022-03-01
902.3393	22.5	122.0	0.0	87.36259	2022-03-01
902.3393	22.5	122.25	0.0	87.33143	2022-03-01
902.3393	22.5	122.5	0.0	87.98574	2022-03-01
902.3393	22.5	122.75	0.0	88.84438	2022-03-01
902.3393	22.5	123.0	0.0	89.79058	2022-03-01
902.3393	22.75	121.5	0.0	86.13346	2022-03-01
902.3393	22.75	121.75	0.0	86.74597	2022-03-01
902.3393	22.75	122.0	0.0	87.08936	2022-03-01
902.3393	22.75	122.25	0.0	87.16887	2022-03-01
902.3393	22.75	122.5	0.0	87.90374	2022-03-01
902.3393	22.75	122.75	0.0	88.84837	2022-03-01
902.3393	22.75	123.0	0.0	89.68766	2022-03-01
902.3393	23.0	121.5	0.0	86.04846	2022-03-01
902.3393	23.0	121.75	0.0	86.54969	2022-03-01
902.3393	23.0	122.0	0.0	86.987274	2022-03-01
902.3393	23.0	122.25	0.0	87.112755	2022-03-01
902.3393	23.0	122.5	0.0	87.85763	2022-03-01
902.3393	23.0	122.75	0.0	88.79461	2022-03-01
902.3393	23.0	123.0	0.0	89.471375	2022-03-01
902.3393	23.25	121.5	0.0	85.7967	2022-03-01
902.3393	23.25	121.75	0.0	86.384674	2022-03-01
902.3393	23.25	122.0	0.0	87.031494	2022-03-01
902.3393	23.25	122.25	0.0	87.10939	2022-03-01
902.3393	23.25	122.5	0.0	87.87864	2022-03-01
902.3393	23.25	122.75	0.0	88.8142	2022-03-01
902.3393	23.25	123.0	0.0	89.55592	2022-03-01
902.3393	23.5	121.75	0.0	86.35913	2022-03-01
902.3393	23.5	122.0	0.0	87.26944	2022-03-01
902.3393	23.5	122.25	0.0	87.32152	2022-03-01
902.3393	23.5	122.5	0.0	88.12966	2022-03-01
902.3393	23.5	122.75	0.0	89.095856	2022-03-01
902.3393	23.5	123.0	0.0	89.90347	2022-03-01
902.3393	23.75	121.75	0.0	86.64615	2022-03-01
902.3393	23.75	122.0	0.0	87.218376	2022-03-01
902.3393	23.75	122.25	0.0	87.851006	2022-03-01
902.3393	23.75	122.5	0.0	88.41349	2022-03-01
902.3393	23.75	122.75	0.0	89.30768	2022-03-01
902.3393	23.75	123.0	0.0	90.435844	2022-03-01
902.3393	24.0	121.75	0.0	86.36326	2022-03-01
902.3393	24.0	122.0	0.0	86.98352	2022-03-01
902.3393	24.0	122.25	0.0	87.65951	2022-03-01
902.3393	24.0	122.5	0.0	88.21297	2022-03-01
902.3393	24.0	122.75	0.0	89.29509	2022-03-01
902.3393	24.0	123.0	0.0	90.59172	2022-03-01
902.3393	24.25	121.75	0.0	86.27247	2022-03-01
902.3393	24.25	122.0	0.0	86.81553	2022-03-01
902.3393	24.25	122.25	0.0	87.20741	2022-03-01
902.3393	24.25	122.5	0.0	87.272095	2022-03-01
902.3393	24.25	122.75	0.0	88.089615	2022-03-01
902.3393	24.25	123.0	0.0	89.6146	2022-03-01
902.3393	24.5	122.0	0.0	86.855095	2022-03-01
902.3393	24.5	122.25	0.0	86.94938	2022-03-01
902.3393	24.75	122.75	0.0	91.02808	2022-03-01
902.3393	24.75	123.0	0.0	90.62104	2022-03-01
902.3393	25.0	122.5	0.0	91.307236	2022-03-01
902.3393	25.0	122.75	0.0	90.89711	2022-03-01
902.3393	25.0	123.0	0.0	90.71535	2022-03-01
902.3393	25.25	122.75	0.0	90.783195	2022-03-01
902.3393	25.25	123.0	0.0	90.493454	2022-03-01
902.3393	25.5	123.0	0.0	90.83403	2022-03-01
1062.4397	21.75	119.25	0.0	96.721405	2022-03-01
1062.4397	21.75	119.5	0.0	96.69833	2022-03-01
1062.4397	21.75	119.75	0.0	96.5609	2022-03-01
1062.4397	21.75	120.0	0.0	96.05983	2022-03-01
1062.4397	21.75	120.25	0.0	96.65538	2022-03-01
1062.4397	21.75	120.5	0.0	97.366554	2022-03-01
1062.4397	21.75	121.0	0.0	86.86259	2022-03-01
1062.4397	21.75	121.25	0.0	85.13046	2022-03-01
1062.4397	21.75	121.5	0.0	84.583466	2022-03-01
1062.4397	21.75	121.75	0.0	84.20294	2022-03-01
1062.4397	21.75	122.0	0.0	85.153725	2022-03-01
1062.4397	21.75	122.25	0.0	85.5713	2022-03-01
1062.4397	21.75	122.5	0.0	85.252205	2022-03-01
1062.4397	21.75	122.75	0.0	85.754974	2022-03-01
1062.4397	21.75	123.0	0.0	87.628876	2022-03-01
1062.4397	22.0	119.25	0.0	96.49922	2022-03-01
1062.4397	22.0	119.5	0.0	96.1922	2022-03-01
1062.4397	22.0	119.75	0.0	96.19645	2022-03-01
1062.4397	22.0	120.0	0.0	96.80313	2022-03-01
1062.4397	22.0	120.25	0.0	97.15425	2022-03-01
1062.4397	22.0	121.25	0.0	84.99482	2022-03-01
1062.4397	22.0	121.5	0.0	84.223656	2022-03-01
1062.4397	22.0	121.75	0.0	84.175995	2022-03-01
1062.4397	22.0	122.0	0.0	85.455765	2022-03-01
1062.4397	22.0	122.25	0.0	85.761284	2022-03-01
1062.4397	22.0	122.5	0.0	85.50036	2022-03-01
1062.4397	22.0	122.75	0.0	85.90247	2022-03-01
1062.4397	22.0	123.0	0.0	87.65552	2022-03-01
1062.4397	22.25	119.5	0.0	97.62357	2022-03-01
1062.4397	22.25	119.75	0.0	97.88336	2022-03-01
1062.4397	22.25	120.0	0.0	98.14566	2022-03-01
1062.4397	22.25	121.25	0.0	84.45804	2022-03-01
1062.4397	22.25	121.5	0.0	83.803734	2022-03-01
1062.4397	22.25	121.75	0.0	84.25772	2022-03-01
1062.4397	22.25	122.0	0.0	86.01105	2022-03-01
1062.4397	22.25	122.25	0.0	86.12856	2022-03-01
1062.4397	22.25	122.5	0.0	85.96481	2022-03-01
1062.4397	22.25	122.75	0.0	86.349396	2022-03-01
1062.4397	22.25	123.0	0.0	87.886116	2022-03-01
1062.4397	22.5	121.25	0.0	85.084785	2022-03-01
1062.4397	22.5	121.5	0.0	83.5861	2022-03-01
1062.4397	22.5	121.75	0.0	84.488365	2022-03-01
1062.4397	22.5	122.0	0.0	86.53319	2022-03-01
1062.4397	22.5	122.25	0.0	86.38697	2022-03-01
1062.4397	22.5	122.5	0.0	86.43708	2022-03-01
1062.4397	22.5	122.75	0.0	86.94721	2022-03-01
1062.4397	22.5	123.0	0.0	88.20468	2022-03-01
1062.4397	22.75	121.5	0.0	83.37517	2022-03-01
1062.4397	22.75	121.75	0.0	84.4729	2022-03-01
1062.4397	22.75	122.0	0.0	86.68536	2022-03-01
1062.4397	22.75	122.25	0.0	86.64032	2022-03-01
1062.4397	22.75	122.5	0.0	86.86802	2022-03-01
1062.4397	22.75	122.75	0.0	87.47057	2022-03-01
1062.4397	22.75	123.0	0.0	88.29848	2022-03-01
1062.4397	23.0	121.5	0.0	83.15688	2022-03-01
1062.4397	23.0	121.75	0.0	84.21831	2022-03-01
1062.4397	23.0	122.0	0.0	86.75483	2022-03-01
1062.4397	23.0	122.25	0.0	86.87715	2022-03-01
1062.4397	23.0	122.5	0.0	87.15751	2022-03-01
1062.4397	23.0	122.75	0.0	87.65338	2022-03-01
1062.4397	23.0	123.0	0.0	88.07914	2022-03-01
1062.4397	23.25	121.5	0.0	82.884346	2022-03-01
1062.4397	23.25	121.75	0.0	83.19869	2022-03-01
1062.4397	23.25	122.0	0.0	86.65032	2022-03-01
1062.4397	23.25	122.25	0.0	86.924934	2022-03-01
1062.4397	23.25	122.5	0.0	87.135796	2022-03-01
1062.4397	23.25	122.75	0.0	87.510735	2022-03-01
1062.4397	23.25	123.0	0.0	87.70678	2022-03-01
1062.4397	23.5	121.75	0.0	82.2473	2022-03-01
1062.4397	23.5	122.0	0.0	85.99153	2022-03-01
1062.4397	23.5	122.25	0.0	86.80958	2022-03-01
1062.4397	23.5	122.5	0.0	86.93852	2022-03-01
1062.4397	23.5	122.75	0.0	87.18237	2022-03-01
1062.4397	23.5	123.0	0.0	86.82937	2022-03-01
1062.4397	23.75	121.75	0.0	81.721214	2022-03-01
1062.4397	23.75	122.0	0.0	83.60809	2022-03-01
1062.4397	23.75	122.25	0.0	86.33024	2022-03-01
1062.4397	23.75	122.5	0.0	86.07512	2022-03-01
1062.4397	23.75	122.75	0.0	85.08124	2022-03-01
1062.4397	23.75	123.0	0.0	83.311745	2022-03-01
1062.4397	24.0	121.75	0.0	81.54285	2022-03-01
1062.4397	24.0	122.0	0.0	81.85434	2022-03-01
1062.4397	24.0	122.25	0.0	83.368065	2022-03-01
1062.4397	24.0	122.5	0.0	82.824745	2022-03-01
1062.4397	24.0	122.75	0.0	81.73721	2022-03-01
1062.4397	24.0	123.0	0.0	80.34249	2022-03-01
1062.4397	24.25	121.75	0.0	81.61058	2022-03-01
1062.4397	24.25	122.0	0.0	81.38592	2022-03-01
1062.4397	24.25	122.25	0.0	81.35259	2022-03-01
1062.4397	24.25	122.5	0.0	80.528435	2022-03-01
1062.4397	24.25	122.75	0.0	79.84068	2022-03-01
1062.4397	24.75	122.75	0.0	87.81692	2022-03-01
1062.4397	24.75	123.0	0.0	87.68699	2022-03-01
1062.4397	25.0	122.75	0.0	87.85616	2022-03-01
1062.4397	25.0	123.0	0.0	87.54521	2022-03-01
1062.4397	25.25	122.75	0.0	87.55499	2022-03-01
1062.4397	25.25	123.0	0.0	87.279625	2022-03-01
1245.2911	21.75	119.25	0.0	99.1534	2022-03-01
1245.2911	21.75	119.5	0.0	98.5839	2022-03-01
1245.2911	21.75	119.75	0.0	98.1558	2022-03-01
1245.2911	21.75	120.0	0.0	97.51819	2022-03-01
1245.2911	21.75	120.25	0.0	98.41557	2022-03-01
1245.2911	21.75	121.25	0.0	87.50657	2022-03-01
1245.2911	21.75	121.5	0.0	87.41655	2022-03-01
1245.2911	21.75	121.75	0.0	86.95239	2022-03-01
1245.2911	21.75	122.0	0.0	88.61363	2022-03-01
1245.2911	21.75	122.25	0.0	90.964966	2022-03-01
1245.2911	21.75	122.5	0.0	89.819885	2022-03-01
1245.2911	21.75	122.75	0.0	89.57645	2022-03-01
1245.2911	21.75	123.0	0.0	91.46112	2022-03-01
1245.2911	22.0	119.25	0.0	98.98148	2022-03-01
1245.2911	22.0	119.5	0.0	98.41895	2022-03-01
1245.2911	22.0	119.75	0.0	98.38297	2022-03-01
1245.2911	22.0	120.0	0.0	98.499016	2022-03-01
1245.2911	22.0	121.25	0.0	87.494675	2022-03-01
1245.2911	22.0	121.5	0.0	87.29022	2022-03-01
1245.2911	22.0	121.75	0.0	87.25343	2022-03-01
1245.2911	22.0	122.0	0.0	89.54906	2022-03-01
1245.2911	22.0	122.25	0.0	91.82237	2022-03-01
1245.2911	22.0	122.5	0.0	90.575455	2022-03-01
1245.2911	22.0	122.75	0.0	89.89473	2022-03-01
1245.2911	22.0	123.0	0.0	91.52492	2022-03-01
1245.2911	22.25	119.5	0.0	99.99486	2022-03-01
1245.2911	22.25	119.75	0.0	100.53524	2022-03-01
1245.2911	22.25	121.25	0.0	87.620285	2022-03-01
1245.2911	22.25	121.5	0.0	86.90836	2022-03-01
1245.2911	22.25	121.75	0.0	87.6046	2022-03-01
1245.2911	22.25	122.0	0.0	90.778404	2022-03-01
1245.2911	22.25	122.25	0.0	92.35444	2022-03-01
1245.2911	22.25	122.5	0.0	91.20432	2022-03-01
1245.2911	22.25	122.75	0.0	90.53188	2022-03-01
1245.2911	22.25	123.0	0.0	91.68988	2022-03-01
1245.2911	22.5	121.5	0.0	86.81613	2022-03-01
1245.2911	22.5	121.75	0.0	87.86635	2022-03-01
1245.2911	22.5	122.0	0.0	91.70403	2022-03-01
1245.2911	22.5	122.25	0.0	92.70013	2022-03-01
1245.2911	22.5	122.5	0.0	91.91497	2022-03-01
1245.2911	22.5	122.75	0.0	91.34745	2022-03-01
1245.2911	22.5	123.0	0.0	91.89698	2022-03-01
1245.2911	22.75	121.5	0.0	86.746376	2022-03-01
1245.2911	22.75	121.75	0.0	88.141754	2022-03-01
1245.2911	22.75	122.0	0.0	91.68338	2022-03-01
1245.2911	22.75	122.25	0.0	92.99238	2022-03-01
1245.2911	22.75	122.5	0.0	92.5584	2022-03-01
1245.2911	22.75	122.75	0.0	92.08896	2022-03-01
1245.2911	22.75	123.0	0.0	91.983376	2022-03-01
1245.2911	23.0	121.5	0.0	86.63437	2022-03-01
1245.2911	23.0	121.75	0.0	87.93866	2022-03-01
1245.2911	23.0	122.0	0.0	91.569725	2022-03-01
1245.2911	23.0	122.25	0.0	93.0677	2022-03-01
1245.2911	23.0	122.5	0.0	92.739105	2022-03-01
1245.2911	23.0	122.75	0.0	92.25737	2022-03-01
1245.2911	23.0	123.0	0.0	91.72844	2022-03-01
1245.2911	23.25	121.5	0.0	86.55338	2022-03-01
1245.2911	23.25	121.75	0.0	86.73648	2022-03-01
1245.2911	23.25	122.0	0.0	91.19596	2022-03-01
1245.2911	23.25	122.25	0.0	92.46475	2022-03-01
1245.2911	23.25	122.5	0.0	92.133255	2022-03-01
1245.2911	23.25	122.75	0.0	91.50178	2022-03-01
1245.2911	23.25	123.0	0.0	90.79973	2022-03-01
1245.2911	23.5	121.75	0.0	84.99865	2022-03-01
1245.2911	23.5	122.0	0.0	89.581764	2022-03-01
1245.2911	23.5	122.25	0.0	91.30069	2022-03-01
1245.2911	23.5	122.5	0.0	90.92463	2022-03-01
1245.2911	23.5	122.75	0.0	90.18373	2022-03-01
1245.2911	23.5	123.0	0.0	89.074974	2022-03-01
1245.2911	23.75	121.75	0.0	84.17217	2022-03-01
1245.2911	23.75	122.0	0.0	85.30639	2022-03-01
1245.2911	23.75	122.25	0.0	89.56503	2022-03-01
1245.2911	23.75	122.5	0.0	88.20129	2022-03-01
1245.2911	23.75	122.75	0.0	86.465454	2022-03-01
1245.2911	23.75	123.0	0.0	84.57498	2022-03-01
1245.2911	24.0	121.75	0.0	83.99608	2022-03-01
1245.2911	24.0	122.0	0.0	82.96748	2022-03-01
1245.2911	24.0	122.25	0.0	84.131744	2022-03-01
1245.2911	24.0	122.5	0.0	83.18936	2022-03-01
1245.2911	24.0	122.75	0.0	82.285904	2022-03-01
1245.2911	24.0	123.0	0.0	80.99522	2022-03-01
1245.2911	24.25	122.0	0.0	83.40036	2022-03-01
1245.2911	24.25	122.25	0.0	82.56851	2022-03-01
1245.2911	24.25	122.5	0.0	82.03669	2022-03-01
1245.2911	24.25	122.75	0.0	81.56707	2022-03-01
1245.2911	25.0	122.75	0.0	88.31074	2022-03-01
1245.2911	25.0	123.0	0.0	88.2467	2022-03-01
1245.2911	25.25	123.0	0.0	87.93303	2022-03-01
1452.251	21.75	119.25	0.0	104.26172	2022-03-01
1452.251	21.75	119.5	0.0	104.04256	2022-03-01
1452.251	21.75	119.75	0.0	103.751495	2022-03-01
1452.251	21.75	120.0	0.0	103.75397	2022-03-01
1452.251	21.75	120.25	0.0	104.98238	2022-03-01
1452.251	21.75	121.25	0.0	93.80983	2022-03-01
1452.251	21.75	121.5	0.0	93.649445	2022-03-01
1452.251	21.75	121.75	0.0	93.62663	2022-03-01
1452.251	21.75	122.0	0.0	97.20767	2022-03-01
1452.251	21.75	122.25	0.0	101.21429	2022-03-01
1452.251	21.75	122.5	0.0	100.21542	2022-03-01
1452.251	21.75	122.75	0.0	97.6313	2022-03-01
1452.251	21.75	123.0	0.0	98.69399	2022-03-01
1452.251	22.0	119.25	0.0	104.77175	2022-03-01
1452.251	22.0	119.5	0.0	104.73572	2022-03-01
1452.251	22.0	119.75	0.0	104.65957	2022-03-01
1452.251	22.0	120.0	0.0	105.200134	2022-03-01
1452.251	22.0	121.5	0.0	93.21844	2022-03-01
1452.251	22.0	121.75	0.0	93.908035	2022-03-01
1452.251	22.0	122.0	0.0	98.39845	2022-03-01
1452.251	22.0	122.25	0.0	101.96103	2022-03-01
1452.251	22.0	122.5	0.0	100.78258	2022-03-01
1452.251	22.0	122.75	0.0	98.16733	2022-03-01
1452.251	22.0	123.0	0.0	98.87724	2022-03-01
1452.251	22.25	119.5	0.0	106.39647	2022-03-01
1452.251	22.25	121.5	0.0	93.25212	2022-03-01
1452.251	22.25	121.75	0.0	94.79375	2022-03-01
1452.251	22.25	122.0	0.0	99.91914	2022-03-01
1452.251	22.25	122.25	0.0	101.990135	2022-03-01
1452.251	22.25	122.5	0.0	100.59175	2022-03-01
1452.251	22.25	122.75	0.0	98.59485	2022-03-01
1452.251	22.25	123.0	0.0	98.81392	2022-03-01
1452.251	22.5	121.5	0.0	93.27216	2022-03-01
1452.251	22.5	121.75	0.0	95.1758	2022-03-01
1452.251	22.5	122.0	0.0	100.555786	2022-03-01
1452.251	22.5	122.25	0.0	101.86588	2022-03-01
1452.251	22.5	122.5	0.0	100.591515	2022-03-01
1452.251	22.5	122.75	0.0	99.07242	2022-03-01
1452.251	22.5	123.0	0.0	98.56879	2022-03-01
1452.251	22.75	121.5	0.0	93.22402	2022-03-01
1452.251	22.75	121.75	0.0	95.34085	2022-03-01
1452.251	22.75	122.0	0.0	99.680145	2022-03-01
1452.251	22.75	122.25	0.0	101.6865	2022-03-01
1452.251	22.75	122.5	0.0	100.84956	2022-03-01
1452.251	22.75	122.75	0.0	99.6864	2022-03-01
1452.251	22.75	123.0	0.0	98.527	2022-03-01
1452.251	23.0	121.5	0.0	93.34819	2022-03-01
1452.251	23.0	121.75	0.0	95.00149	2022-03-01
1452.251	23.0	122.0	0.0	98.67031	2022-03-01
1452.251	23.0	122.25	0.0	101.278175	2022-03-01
1452.251	23.0	122.5	0.0	100.88461	2022-03-01
1452.251	23.0	122.75	0.0	100.13907	2022-03-01
1452.251	23.0	123.0	0.0	99.04781	2022-03-01
1452.251	23.25	121.75	0.0	94.089775	2022-03-01
1452.251	23.25	122.0	0.0	97.89764	2022-03-01
1452.251	23.25	122.25	0.0	100.23395	2022-03-01
1452.251	23.25	122.5	0.0	99.99844	2022-03-01
1452.251	23.25	122.75	0.0	99.443016	2022-03-01
1452.251	23.25	123.0	0.0	98.7034	2022-03-01
1452.251	23.5	121.75	0.0	92.00841	2022-03-01
1452.251	23.5	122.0	0.0	95.57025	2022-03-01
1452.251	23.5	122.25	0.0	98.325294	2022-03-01
1452.251	23.5	122.5	0.0	97.767006	2022-03-01
1452.251	23.5	122.75	0.0	97.19632	2022-03-01
1452.251	23.5	123.0	0.0	95.95288	2022-03-01
1452.251	23.75	121.75	0.0	91.20068	2022-03-01
1452.251	23.75	122.0	0.0	91.04283	2022-03-01
1452.251	23.75	122.25	0.0	95.90907	2022-03-01
1452.251	23.75	122.5	0.0	93.82582	2022-03-01
1452.251	23.75	122.75	0.0	92.30665	2022-03-01
1452.251	23.75	123.0	0.0	90.638336	2022-03-01
1452.251	24.0	121.75	0.0	90.73695	2022-03-01
1452.251	24.0	122.0	0.0	89.26042	2022-03-01
1452.251	24.0	122.25	0.0	89.72418	2022-03-01
1452.251	24.0	122.5	0.0	88.4552	2022-03-01
1452.251	24.0	122.75	0.0	87.48701	2022-03-01
1452.251	24.0	123.0	0.0	86.5738	2022-03-01
1452.251	24.25	122.0	0.0	90.7202	2022-03-01
1452.251	24.25	122.25	0.0	89.31473	2022-03-01
1452.251	24.25	122.5	0.0	89.611725	2022-03-01
1452.251	25.0	123.0	0.0	89.772575	2022-03-01
1684.2844	21.75	119.25	0.0	110.58478	2022-03-01
1684.2844	21.75	119.5	0.0	110.73514	2022-03-01
1684.2844	21.75	119.75	0.0	111.04455	2022-03-01
1684.2844	21.75	120.0	0.0	111.55294	2022-03-01
1684.2844	21.75	120.25	0.0	112.148674	2022-03-01
1684.2844	21.75	121.5	0.0	104.22146	2022-03-01
1684.2844	21.75	121.75	0.0	102.92038	2022-03-01
1684.2844	21.75	122.0	0.0	107.42352	2022-03-01
1684.2844	21.75	122.25	0.0	112.62351	2022-03-01
1684.2844	21.75	122.5	0.0	112.55266	2022-03-01
1684.2844	21.75	122.75	0.0	108.47282	2022-03-01
1684.2844	21.75	123.0	0.0	107.85725	2022-03-01
1684.2844	22.0	119.25	0.0	111.77387	2022-03-01
1684.2844	22.0	119.5	0.0	111.98037	2022-03-01
1684.2844	22.0	119.75	0.0	112.11397	2022-03-01
1684.2844	22.0	121.5	0.0	103.2126	2022-03-01
